Hour,Best_Action,Best_Bill
0,-0.24091667,0.0
1,-0.24883333,0.0
2,-0.51295,0.0
3,0.48999584,0.04636098071932793
4,0.5282695,0.10200116410851479
5,-0.37798333,0.10200116410851479
6,1.1278956,0.21461987867951393
7,-0.44795,0.21461987867951393
8,-0.41395,0.20166198536753654
9,0.027613703,0.18484901264309883
10,-1.0749167,0.05640930309891701
11,-0.59686667,-0.11926324293017387
12,-1.1370207,-0.14671512879431248
13,0.0,-0.1903360951691866
14,0.4859554,-0.11175301857292652
15,-0.4610176,-0.0926989708095789
16,1.5349439,0.0019137989729642868
17,0.043608427,0.015848797746002674
18,-0.35445,0.015848797746002674
19,-0.3378,0.015848797746002674
20,-0.61245,0.015848797746002674
21,1.0701544,0.11168291140347719
22,-0.3641861,0.14391081500798464
23,-0.7550691,0.23415883351117373
24,-1.5610666,0.23415883351117373
25,-0.46789002,0.2426463169977069
26,0.17767213,0.27002683747559786
27,1.7438169,0.41885841358453035
28,-0.28476667,0.41885841358453035
29,0.4245198,0.4592008674517274
30,-0.5330167,0.4592008674517274
31,-0.7328333,0.4592008674517274
32,-0.64158124,0.44274559896439314
33,1.0041889,0.39853550773113966
34,-1.106933,0.32097340654581785
35,-0.7671347,0.16580244433134794
36,0.0,0.004899020306766033
37,1.2639049,-0.11983709502965212
38,-0.45801666,-0.29943372774869204
39,-0.2059,-0.4486527191475034
40,-0.43326667,-0.5705016078427434
41,0.7757229,-0.5991773931309581
42,1.1234807,-0.49332073610275984
43,-0.6447667,-0.49332073610275984
44,-0.08391804,-0.47524865809828043
45,-0.39200926,-0.46742434334009886
46,-0.6645853,-0.3550860686227679
47,0.0,-0.3051032377406955
48,-0.24807501,-0.27755244728177786
49,-0.62808335,-0.27755244728177786
50,0.74753743,-0.1990950172767043
51,1.1794757,-0.09440002497285604
52,-0.6084333,-0.09440002497285604
53,0.07951037,-0.06628901977092028
54,-0.43408334,-0.06628901977092028
55,-0.61215,-0.06628901977092028
56,-0.08769357,-0.09441278409212828
57,-0.46488333,-0.20371180307120085
58,-0.49576667,-0.35361654590815306
59,-0.009485085,-0.41578011866658926
60,-0.9401085,-0.5570537960156798
61,0.79008657,-0.6937273805961013
62,0.09539853,-0.8590845530852675
63,1.6307994,-0.9322760021314025
64,-0.25788334,-1.0531061431393027
65,-0.57385,-1.120118453167379
66,-0.45578334,-1.120118453167379
67,-0.17751513,-1.0761101050302386
68,1.0822629,-0.9499074323102832
69,-0.6297356,-0.9241675781086087
70,-0.5678833,-0.9241675781086087
71,-0.5869167,-0.9241675781086087
72,1.0401933,-0.8333066748455167
73,-0.55425,-0.8333066748455167
74,1.2358693,-0.7290248395875096
75,-0.34133333,-0.7290248395875096
76,-0.36453333,-0.7290248395875096
77,-0.6006333,-0.7290248395875096
78,-0.3694,-0.7290248395875096
79,-1.317519,-0.7146745463833213
80,0.98735046,-0.5019894978031516
81,-0.52238333,-0.50520433136262
82,-0.61036664,-0.5111561340745538
83,0.627029,-0.4128208083566278
84,1.5583642,-0.2665389550384134
85,0.12048458,-0.2794357573147863
86,0.4661296,-0.23991150385700166
87,-0.58055,-0.2559715711977333
88,-0.40423334,-0.25863897427916527
89,-0.30805,-0.2587469755089842
90,-0.46741667,-0.2587469755089842
91,-0.20324895,-0.2411947412765585
92,-0.7805667,-0.2411947412765585
93,0.29626098,-0.10511869326001033
94,-1.25005,0.01337088510626927
95,-0.06928996,0.10352003440493718
96,-0.54157853,0.1347658434533514
97,-0.52975,0.1347658434533514
98,0.19347548,0.16573024966055527
99,-0.48481667,0.16573024966055527
100,-0.07261759,0.17820260539883748
101,-0.28066668,0.17820260539883748
102,1.9690112,0.3534194888197817
103,-0.34373334,0.3534194888197817
104,-0.6978,0.3517939033336006
105,-0.27563334,0.3223730134195648
106,-0.34643334,0.2843014480895363
107,0.5527662,0.2585682062781416
108,0.107761554,0.23825872264569625
109,0.5743542,0.39967365883057937
110,1.443013,0.35259208775823936
111,-0.0041511892,0.25365531392162666
112,-0.59468335,0.23693071625893936
113,0.12200198,0.21182976238196716
114,-0.74621665,0.21182976238196716
115,1.1086553,0.3115303548402153
116,-0.8440249,0.33251831628149375
117,-1.9806914,0.467778466118034
118,-0.8030955,0.5825384179479443
119,0.0,0.7393487463123165
120,-0.33431667,0.7393487463123165
121,-0.55111665,0.7393487463123165
122,1.1670696,0.8369756782776676
123,1.7204932,0.9692621523863636
124,-0.49525,0.9692621523863636
125,-0.31466666,0.9692621523863636
126,-0.34693334,0.9692621523863636
127,-0.52201664,0.9692621523863636
