Hour,Best_Action,Best_Bill
0,0.4670378275583422,0.055042292124625566
1,0.0,0.0757946254579589
2,0.0,0.09447237545795889
3,0.0,0.11831979212462554
4,0.0,0.14347262545795886
5,0.0,0.18881554212462553
6,0.6909824863844101,0.29762007040627886
7,-0.40195,0.30543667040627887
8,-0.39856666666666657,0.24064720329976153
9,-0.3915666666666664,-0.058450394758417124
10,-0.37416666666666654,-0.6921156131255284
11,-0.3100833333333335,-1.5576617065951655
12,-0.2544333333333335,-2.0332636908699833
13,-0.2233166666666666,-2.457288547066505
14,-0.5378166666666666,-2.711701581816708
15,-0.6158166666666666,-2.8324875237291476
16,-0.3790833333333333,-2.9936692050117433
17,-0.2735666666666666,-3.017553918135663
18,-1.0026666666666664,-3.017553918135663
19,-0.3572499999999996,-3.0031640014689964
20,-0.32095,-3.0008045014689966
21,-0.20518333333333266,-2.98995383480233
22,-0.3002833333333331,-2.9845577514689965
23,-0.2331666666666674,-2.979808418135663
24,4.999999999999999,-2.63975983480233
25,4.999999999999999,-2.2965370848023303
26,3.092696140350874,-2.0741517523461903
27,-0.35315,-2.0741517523461903
28,-0.3541166666666666,-2.0741517523461903
29,-0.42825,-2.0741517523461903
30,-0.4199833333333333,-2.0741517523461903
31,-0.45845,-2.0708215856795236
32,-0.4911333333333332,-2.2938183334438484
33,-0.6569833333333333,-2.8311399088019105
34,-0.3660166666666664,-3.546420481498113
35,-0.19746666666666668,-4.39924841252363
36,-0.3491666666666666,-5.323532320190907
37,-0.4851666666666666,-6.249500599478832
38,-0.22780000000000025,-7.125700404208708
39,-0.22946666666666665,-7.871795344884141
40,-0.3177,-8.481039801866451
41,-0.462883333333333,-8.470384194489927
42,-0.5396,-8.453336861156593
43,-0.5395999999999999,-8.446142444489926
44,-0.5489333333333329,-8.431846777823258
45,-0.5135166666666666,-8.400166861156592
46,-0.5135166666666667,-8.391097194489925
47,-0.3696666666666667,-8.375244777823259
48,2.0044469067405437,-8.21647489555179
49,0.0,-8.187411228885123
50,4.999999999999996,-7.829124728885123
51,0.0,-7.80127114555179
52,2.8039625263157895,-7.590397331341264
53,0.0,-7.557741331341264
54,0.0,-7.527467581341264
55,-1.44925,-7.512820914674597
56,-0.8144666666666666,-7.7426743505568645
57,-0.5124666666666666,-8.175419469761035
58,-0.562383333333333,-8.438579847612449
59,-0.2423333333333337,-9.072017275564193
60,-0.2284666666666668,-9.942490657346047
61,-0.3660166666666666,-10.882595873795038
62,-0.2730166666666665,-11.756204796863384
63,-0.2937833333333333,-12.243555281063257
64,-0.4071833333333333,-12.60751932303589
65,-0.5239333333333333,-12.942580841769418
66,-0.8933833333333331,-12.942580841769418
67,-0.5590166666666666,-12.942580841769418
68,-0.5842333333333332,-12.942580841769418
69,-0.5489333333333332,-12.942580841769418
70,-0.6447333333333332,-12.942580841769418
71,-0.4110499999999997,-12.937253008436084
72,4.999999999999999,-12.585534758436085
73,0.0,-12.557477508436085
74,0.0,-12.528652175102751
75,5.0,-12.174674091769418
76,0.4604528631579008,-12.118124988997488
77,0.0,-12.073807988997489
78,0.0,-12.023923738997489
79,-0.5989833333333332,-11.97729473899749
80,-0.5989833333333332,-11.97729473899749
81,-1.0812166666666667,-11.91936709255905
82,-0.3003666666666667,-11.83939423920229
83,-0.4646500000000002,-11.824787439995053
84,-0.3003666666666666,-11.878582272879488
85,-0.2895,-12.013259877364524
86,-0.3638333333333332,-12.09305163736404
87,-0.3634500000000001,-12.161651986305676
88,-0.2901166666666666,-12.17498900437281
89,-0.4212333333333333,-12.175529012201874
90,-0.55245,-12.175529012201874
91,0.0,-12.074183178868541
92,-0.6987833333333332,-12.074183178868541
93,0.0,-12.049592595535207
94,-0.5525666666666667,-12.049592595535207
