Hour,Best_Action,Best_Bill
0,-0.1763625,0.0038211874999999995
1,-0.16704,0.007440170833333332
2,-0.17256,0.011178104166666664
3,-0.15954,0.014634587499999997
4,-0.1374375,0.017612399999999997
5,-0.160725,0.021094774999999996
6,-0.2319150000000001,0.02611938333333332
7,-0.16180499999999998,0.033237923333333315
8,-0.2718375,0.014571136490726382
9,-0.18871432502862967,-0.10062104873483546
10,-0.27505438090952405,-0.3501674865544419
11,-0.3055750000000002,-0.6933639239422967
12,-0.2638649150342645,-0.8810205775216318
13,-0.2542500000000003,-1.0524091866669072
14,-0.2548193428087306,-1.14738128132502
15,-0.2502747864562565,-1.1890229743398297
16,-0.23965484517720753,-1.247105367800378
17,-0.5245936925321465,-1.2759734151191842
18,-0.35997000000000007,-1.2601360551191843
19,-0.37856999999999996,-1.2519343551191842
20,-0.240435,-1.246725796785851
21,-0.24758999999999998,-1.2413615634525177
22,-0.15135,-1.2380823134525176
23,-0.1545,-1.2347348134525176
24,0.0,-1.2219839801191843
25,-0.14082499999999998,-1.218932771785851
26,0.0,-1.206904521785851
27,-0.14527500000000002,-1.203756896785851
28,-0.17575,-1.1999489801191843
29,-0.14706249999999996,-1.1967626259525177
30,0.0,-1.1835762926191844
31,-0.05926390742446597,-1.1746851966017746
32,0.0,-1.2289638957075046
33,0.0,-1.4236898591840628
34,0.0,-1.7030340882625437
35,0.0,-2.0225919273394175
36,0.0,-2.3672668237396612
37,0.0,-2.7223328021214983
38,0.0,-3.069614057346782
39,0.0,-3.354788033616955
40,0.0,-3.584388483076546
41,0.0,-3.7027872227156955
42,0.0,-3.6812494727156957
43,0.0,-3.6608752227156955
44,0.0,-3.6293036393823623
45,0.0,-3.606091056049029
46,0.0,-3.5838697227156957
47,0.0,-3.562089306049029
48,3.3665623268698033,-3.3213956714691584
49,0.0,-3.3042432548024916
50,0.0,-3.287397421469158
51,0.0,-3.2710802548024915
52,0.0,-3.2539430048024913
53,0.0,-3.237738504802491
54,0.0,-3.221883921469158
55,0.0,-3.204990421469158
56,-0.23042499999999994,-3.2907871291553983
57,-0.37432500000000024,-3.4994031768370664
58,-0.4432125000000001,-3.7873936613109653
59,-0.24699999999999944,-4.13301129915833
60,-0.1423874999999999,-4.503612985204406
61,-0.44542499999999974,-4.867777071784002
62,-0.20979999999999954,-5.220087307678007
63,-0.3001750000000001,-5.525449501357956
64,-0.3555874999999997,-5.757627451480342
65,-0.24766249999999979,-5.885047725640421
66,0.0,-5.857904808973754
67,0.0,-5.8375175589737545
68,0.0,-5.814485892307088
69,0.0,-5.7991697256404215
70,0.004263157894736842,-5.777384120377263
71,0.0,-5.75680078704393
72,3.337709141274237,-5.524866109527771
73,0.0,-5.506841609527771
74,0.0,-5.490751942861104
75,0.0,-5.4799803595277705
76,0.0,-5.46122135952777
77,0.0,-5.440800526194437
78,0.0,-5.425196192861104
79,-0.20076249999999995,-5.416362642861103
80,-0.19716249999999996,-5.407687492861103
81,-0.26995,-5.4064186464226625
82,-0.149225,-5.414342917115535
83,-0.16806249999999995,-5.43304059864129
84,-0.38449999999999995,-5.444305198461731
85,-0.2881125,-5.490493240255746
86,-0.22681249999999997,-5.516361610922219
87,-0.2587875,-5.541580750498874
88,-0.18033749999999998,-5.542106557725727
89,-0.28905000000000003,-5.52974476289291
90,-0.3533499999999999,-5.51419736289291
91,0.0,-5.485933196226243
92,0.0,-5.460254946226243
93,0.0,-5.44519661289291
94,0.0,-5.432364529559576
95,0.0,-5.416738529559576
96,5.0,-5.071015446226243
97,0.8816980609418328,-4.992179238931691
98,0.0,-4.972371572265024
99,0.0,-4.95198973893169
100,0.0,-4.934528572265023
101,0.0,-4.91882673893169
102,0.0,-4.903573405598357
103,-0.20229999999999998,-4.894672205598357
104,-0.13823749999999999,-4.893954188116301
105,-0.37613749999999996,-4.942765632110079
106,-0.2341000000000002,-5.01266610521827
107,-0.22274999999999978,-5.185189879361066
108,-1.5425250000000001,-5.266025103686576
109,-1.4836250000000004,-5.360217014972495
110,-0.29706249999999995,-5.639070201258919
111,-0.911085263157895,-5.759379819926172
112,0.0,-5.781606347565993
113,0.0,-5.847901747913227
114,0.0,-5.650024947913226
115,0.0,-5.618073114579893
116,0.0,-5.605080697913226
117,0.0,-5.583581947913226
118,0.0,-5.56369628124656
119,0.0,-5.54605853124656
120,2.3658878116343485,-5.3799084901569945
121,0.0,-5.366478406823661
122,0.0,-5.353074323490327
123,0.0,-5.339551073490327
124,0.0,-5.32150815682366
125,0.0,-5.302042823490327
126,0.0,-5.2874579068236605
127,-0.1839,-5.27936630682366
128,-0.1175000000000001,-5.327541257939369
129,-0.2992375000000003,-5.523021058331017
130,-0.12323749999999997,-5.560780213422012
131,-0.14097500000000004,-5.591752138638172
132,-0.1237875,-5.630690405639108
133,-0.11859999999999993,-5.746941886324439
134,-0.12119999999999995,-5.790241218009648
135,-0.20397499999999993,-5.799964315034052
136,-0.14063749999999997,-5.842814363710929
137,-0.3318375,-5.832572139723266
138,-0.19377499999999992,-5.824046039723266
139,0.0063947368421052005,-5.804903881828529
140,0.0,-5.7780263818285285
141,0.0,-5.757662965161861
142,0.002131578947368426,-5.740871412530282
143,0.0021315789473684258,-5.7269203598987035
144,2.19932132963989,-5.569813973472111
145,0.0,-5.554290890138778
146,0.0,-5.534202640138778
147,0.0,-5.515543306805445
148,0.0,-5.4956684734721115
149,0.0,-5.4737862234721115
150,0.0,-5.458401806805445
151,-0.16932499999999998,-5.450951506805445
152,-0.1123125,-5.452018377304557
153,-0.20337499999999997,-5.477362017566317
