Hour,Best_Action,Best_Bill
0,0.4670378275583422,0.055042292124625566
1,0.0,0.07372004212462557
2,0.0,0.09633354212462558
3,0.0,0.12515616712462557
4,0.0,0.17049908379129225
5,0.0,0.18739726739016624
6,0.6909824863844101,0.2744585626040269
7,-0.40195,0.18307225858812615
8,-0.6958666666666666,-0.11755133447671695
9,-0.3915666666666664,-0.6923037660939877
10,-0.37416666666666654,-1.4583420702387688
11,-0.3100833333333335,-2.1129742606974995
12,-0.2544333333333335,-2.6207445862455305
13,-0.2233166666666666,-2.9631368542802643
14,-0.6158166666666666,-3.1982821788858944
15,-0.6898333333333332,-3.484882326540015
16,-0.6898333333333332,-3.631647400323166
17,-0.2735666666666666,-3.638620259183424
18,-1.0895666666666668,-3.655002857914787
19,-0.3572499999999996,-3.674812911402321
20,-0.32095,-3.688408589144457
21,-0.20518333333333263,-3.704512300715626
22,-0.3002833333333331,-3.7181333174610365
23,-0.2331666666666674,-3.7304614507544214
24,4.999999999999999,-3.3904128674210883
25,4.999999999999999,-3.047380055043315
26,4.066589104339793,-2.766645715267863
27,-0.3541166666666668,-2.784412952019165
28,-0.41998333333333265,-2.8044148280105454
29,-0.45533333333333276,-2.8363683530449624
30,-0.7073,-2.9055686557723015
31,-0.45845,-3.169313501342102
32,-0.6569833333333333,-3.7511438686537617
33,-1.5254,-4.383199232731571
34,-0.36601666666666643,-5.146586741489922
35,-0.19746666666666668,-5.956460832126003
36,-0.48516666666666675,-6.826658294884432
37,-0.6911333333333332,-7.669049869295956
38,-0.22780000000000022,-8.285996160291573
39,-0.3141166666666666,-8.80373897163942
40,-2.317333333333333,-9.100040085450377
41,-0.46288333333333304,-9.14457285927179
42,-0.5396,-9.161449173808382
43,-0.5395999999999999,-9.175017690200614
44,-0.5489333333333329,-9.18584263898758
45,-0.5135166666666666,-9.19723005293992
46,-0.5135166666666667,-9.215115614572337
47,-0.3696666666666667,-9.2588385694366
48,2.0044469067405433,-9.100068687165132
49,0.0,-9.066764853831799
50,4.999999999999996,-8.7131486038318
51,0.0,-8.6858096038318
52,5.0,-8.3281536038318
53,0.0,-8.220301718720622
54,0.0,-8.153175912894735
55,-1.44925,-8.355941989913777
56,-1.0812166666666667,-8.788069378669471
57,-0.5124666666666666,-9.390563693147644
58,-0.562383333333333,-10.19407068685017
59,-0.24233333333333373,-11.066990300332968
60,-0.22846666666666682,-11.970787743793146
61,-0.4618333333333333,-12.827897743793146
62,-0.27301666666666646,-13.574083536257135
63,-0.2937833333333333,-14.11976796549637
64,-0.40718333333333334,-14.301556632110794
65,-1.4392833333333332,-14.375995717590904
66,-0.893383333333334,-14.399851433443628
67,-0.5842333333333338,-14.413517232708907
68,-0.6447333333333328,-14.425221544408984
69,-0.6447333333333329,-14.440690353147685
70,-0.6738833333333331,-14.457257861170644
71,-0.41104999999999964,-14.476568952416786
