Hour,Best_Action,Best_Bill
0,1.3704421052631575,0.10803707017543857
1,0.0,0.12535827993613546
2,2.0,0.26893529449578935
3,-0.23520000000000002,0.25983203611018496
4,-0.22226666666666672,0.25298872533427097
5,-0.2222666666666667,0.24242705984291815
6,0.755861865189288,0.3088382652356604
7,-0.4989166666666666,0.24791796205926048
8,-0.45381666666666653,0.11286486779700336
9,-0.48663333333333325,-0.13202110999458072
10,-0.30346666666666655,-0.4827154371347273
11,-1.2270333333333332,-0.7480761987007785
12,-1.0402666666666671,-0.9524339826596874
13,-0.6123833333333332,-1.1026176907903413
14,-0.2600873333333356,-1.2033225023165197
15,0.0,-1.275273932886515
16,-0.28694999999999965,-1.341662742042566
17,-0.5901833333333332,-1.3516427523307588
18,-0.3129666666666666,-1.3559243248719544
19,0.003368421052631579,-1.3410520412358193
20,0.0,-1.3227338347675943
21,0.0,-1.301845050569532
22,0.0,-1.282077683470334
23,0.0,-1.253338217749994
24,2.0000000000000004,-1.0945833010833275
25,2.0000000000000004,-0.9439068010833275
26,0.0,-0.9224394677499942
27,0.7408842105263149,-0.847538827399117
28,0.0,-0.8141797440657836
29,2.0000000000000004,-0.6486139107324502
30,0.0,-0.6130042879254327
31,-0.4680333333333336,-0.7112957919182529
32,-0.3972333333333333,-0.9524672194051782
33,-0.5565286666666678,-1.2789049630169649
34,-1.0586666666666669,-1.6516621620813547
35,-0.3293333333333335,-2.0642436318095996
36,-0.5243166666666665,-2.4756954180988324
37,-0.6089833333333332,-2.8921609310568677
38,-0.9576666666666664,-3.1809976195637195
39,-0.9371666666666663,-3.4248542780022593
40,0.0,-3.467109034146078
41,-0.2353833333333331,-3.5050480872774665
42,0.7895549399815328,-3.447422403533311
43,-0.23654999999999995,-3.461316884603862
44,-0.2365500000000001,-3.475751594721684
45,-0.23643333333333333,-3.486604165468109
46,0.0,-3.417078771791623
47,0.0,-3.404952629154284
48,2.0000000000000004,-3.2427537958209505
49,2.0,-3.0817812958209503
50,0.0,-3.0498966291542837
51,0.0,-3.017881962487617
52,2.0,-2.8529975458209504
53,0.46791578947368245,-2.776421102838494
54,0.0,-2.706111499282807
55,-0.23438333333333328,-2.793128564579582
56,-1.0150333333333332,-3.0355286596352995
57,-0.3293333333333335,-3.3881121593399595
58,-0.6932333333333331,-3.8025599844057454
59,-0.3331666666666666,-4.233174676995325
60,-0.4156333333333331,-4.673559547711309
61,-0.39483333333333315,-5.10872183329993
62,-0.39483333333333315,-5.492048590756216
63,-0.44046666666666656,-5.752438694787027
64,-0.648,-5.844643293701388
65,-0.9274333333333333,-5.872040668040261
66,0.00202309702436146,-5.817683796153591
67,0.002019008238796411,-5.783446534838458
68,0.0,-5.717236463259832
69,0.0,-5.685634324221835
70,0.0,-5.656879506103872
71,0.0,-5.629016308682674
72,1.4999327793167119,-5.5042141780270875
73,2.0,-5.346771352397918
74,2.0,-5.189639397184786
75,-0.4300000000000003,-5.207367715186053
76,-0.2544333333333333,-5.227039793695976
77,0.0,-5.179017645568392
78,2.0000000000000004,-5.039919864687175
79,-0.67945,-5.086438868196879
80,-0.43438333333333334,-5.195135969287532
81,-0.28146666666666675,-5.4369222949204135
82,-0.66405,-5.7640894891384
83,0.0,-6.08912562920488
84,-0.42295000000000005,-6.4874346184894005
85,-0.30251025096818274,-6.847040861269859
86,-0.42295000000000005,-7.159868419607184
87,0.0,-7.3340329650424705
88,-0.28695,-7.4401354200726955
89,-1.26645,-7.471191181666071
90,-1.3115437490318183,-7.471191181666071
91,1.4221495844875338,-7.290361624855439
92,0.0,-7.2086836421313585
93,-0.5523833333333333,-7.229336692562245
94,-0.4208166666666665,-7.252041247245192
95,-0.3072499999999997,-7.264155611908313
96,0.0,-7.243818822434629
97,2.0,-7.084910072434629
98,0.0,-7.052937655767962
99,2.0,-6.873739155767962
100,0.0,-6.833020573015308
101,0.3201761772853184,-6.7711649996119645
102,-0.6892416666666666,-6.790831704615974
103,-0.44846666666666657,-6.847601750034861
104,-0.21435000000000004,-6.980768775888645
105,-0.2459,-7.25259000644802
106,-0.2124,-7.6115854782362184
107,-0.25151666666666683,-7.942981377903698
108,-0.3459833333333333,-8.24622237491393
109,-0.29638333333333344,-8.561623717172706
110,-0.26516666666666655,-8.810827748128288
111,-0.2274666666666667,-8.936167248309578
112,-0.2340833333333333,-9.037838248309578
113,-0.22776666666666667,-9.045757073960282
114,-0.22625,-9.045757151648962
115,0.0,-9.030938284117566
116,0.0,-9.013892083252836
117,0.0,-8.982673153306399
118,0.0,-8.962701959781569
119,0.0,-8.943403498361699
120,1.9999999999999998,-8.794202498361699
121,0.0,-8.7721999983617
122,2.0,-8.610342415028367
123,2.0,-8.427871165028366
124,0.06710249307479142,-8.372661086311838
125,0.0,-8.321812669645173
126,-0.7822833333333327,-8.34217641193787
127,-0.34835,-8.399587665802933
