Hour,Best_Action,Best_Bill
0,0.0,0.0145665
1,-0.20965000000000003,0.0145665
2,0.0,0.02784275
3,0.0,0.04135570833333333
4,0.0,0.05478308333333333
5,0.0,0.06754529166666666
6,0.0,0.09264774999999999
7,-0.7234166666666666,0.09264774999999999
8,-0.5816416666666666,0.06673196315739305
9,-0.3081583333333333,-0.0534897427325451
10,-0.39595,-0.3103691634127229
11,-0.3239166666666664,-0.6617142674672444
12,-0.22941666666666682,-0.8564070674672444
13,-0.2180249999999999,-1.0345756766125198
14,-0.20311111111111102,-1.136340890512601
15,-0.19753571428571426,-1.1846552905126009
16,-0.22174166666666661,-1.249127963025639
17,-0.218875,-1.2919831816085403
18,-1.05703125,-1.2919831816085403
19,0.0,-1.2187606816085403
20,-0.9469000000000001,-1.2187606816085403
21,-0.1844669246031669,-1.1937839067077463
22,-0.3618833333333332,-1.1937839067077463
23,0.0,-1.1752226150410796
24,4.999999999999999,-0.831552448374413
25,0.0,-0.812959198374413
26,0.0,-0.7987182400410796
27,0.6059889196675932,-0.7479144185960194
28,0.0,-0.720432960262686
29,0.0,-0.6932672935960194
30,0.0,-0.6822871685960193
31,0.0,-0.6682043769293526
32,-0.9803833333333334,-0.7574030760350826
33,-0.7439416666666667,-0.9723317061783074
34,-0.6224333333333334,-1.2674159352567884
35,-0.9256333333333333,-1.6139311076669955
36,-0.4116749999999998,-1.9836446707339062
37,-0.28428333333333367,-2.3540319824490763
38,-0.27309166666666673,-2.71322523767436
39,-0.26816666666666666,-3.011663213944533
40,-0.26190000000000024,-3.2553609967374575
41,-0.25711666666666666,-3.3906024030432738
42,0.0,-3.3738410697099406
43,0.0,-3.357382528043274
44,0.0,-3.3316674447099404
45,0.0,-3.301956486376607
46,0.0,-3.2743683197099402
47,0.0,-3.245551111376607
48,4.999999999999999,-2.8800566530432734
49,0.0,-2.86096994470994
50,0.0,-2.8423983613766066
51,0.0,-2.8234687363766064
52,0.0,-2.8025013613766063
53,0.0,-2.783926528043273
54,0.0,-2.7616531947099396
55,4.311032317636202,-2.4594319690635866
56,-0.378775,-2.551373343416494
57,-0.2564833333333332,-2.769971391098162
58,-0.30291,-3.069780969800062
59,-0.43477500000000013,-3.4219852743140935
60,-0.3060333333333336,-3.796383960360169
61,-0.4069833333333337,-4.172426046939765
