Hour,Best_Action,Best_Bill
0,0.0,0.026832
1,1.4711016803782424,0.16971185922458576
2,1.8993404248849164,0.3530729868421053
3,0.0,0.4326873408865453
4,-1.382016666666667,0.41315710563649977
5,1.0124792420714364,0.5931054446175481
6,0.5215359010495225,0.7764665722350677
7,-2.0,0.7366142379849757
8,0.13830709027965643,1.0778367714900527
9,-0.6183828156440573,1.4502009075748616
10,-1.5428333333333333,0.7304787402042787
11,-2.0,0.41198102778606643
12,2.0,0.6667310501224132
13,-1.84435,0.39387312698966886
14,2.0,0.6394427727578071
15,-1.74775,0.3909347538612906
16,2.0,0.6385571577838043
17,-1.85921,0.8999481343860622
18,0.0,1.0614793678271037
19,0.5008588544406519,1.2448404954446233
20,-0.4508091161326885,1.4282016230621428
21,0.0020210526315789477,1.4979003116823029
22,0.0,1.5535239677262085
23,0.0,1.6091476688655972
24,2.0,1.7947714188655972
25,1.890766921392507,1.9775906228005502
26,1.929608385536392,2.1635763480779477
27,0.9191615351763647,2.349562073355345
28,-1.6577666666666666,2.3189910283165105
29,1.2013479037394494,2.504976753593908
30,0.4315432048301971,2.690962478871305
31,-2.0,2.5475614658557144
32,1.9059095463592755,2.7335471911331117
33,0.5181685048125357,2.919532916410509
34,-2.0,2.3197632541895077
35,-2.0,1.4914803543912325
36,-1.2210333333333332,0.6183781821316462
37,-0.8565346666666673,0.10972312852359123
38,2.0,0.22183000267956815
39,-1.8037839999999665,-0.14722790786613882
40,0.9532023846468409,0.0387578174112585
41,0.591454521690044,0.22474354268865582
42,0.0,0.3381150542245568
43,0.01593229786361435,0.4848936166399614
44,0.0,0.6005989963608978
45,0.0,0.7463419594151675
46,-0.6884993882190085,0.9323276846925648
47,-0.7150683685719421,1.118313409969962
48,0.49438044367313305,1.3737978888087157
49,0.9182444818528795,1.6292823676474693
50,0.18404445614231038,1.8847668464862228
51,0.618662361137858,2.1402513253249764
52,0.6301277894756435,2.39573580416373
53,0.5071787652343313,2.6512202830024836
54,-0.19646689224693756,2.906704761841237
55,-0.6692330748650067,3.1621892406799907
56,0.5703237500845609,3.4176737195187443
57,1.7805149235165076,3.673158198357498
58,2.0000000000000453,3.802676402142901
59,-1.9842933326547734,2.9886769380344127
60,-1.8976666666666668,2.118485235261118
61,-1.9999999999999976,1.5037351325243513
62,2.0000000000000004,1.6147660174348977
63,-1.9999999999999998,1.0986167286958741
64,0.3117817521234594,1.2959834742448653
65,0.0,1.4126131404469031
66,-0.27834303129142224,1.6680976192856567
67,0.0,1.8171023534122681
68,0.0,1.9328076668072565
69,0.0020210526315789473,2.111048446619685
70,0.0,2.34165317668134
71,0.0,2.5968192804547043
72,1.2482859495197085,2.9085627005068186
73,0.9820192828530426,3.220306120558933
74,1.4388356509205,3.5320495406110473
75,0.0,3.660358861880858
76,1.5397550682022152,3.972102281932972
77,1.321063208155844,4.283845701985086
78,0.21159873508553226,4.5827309204277515
79,-1.2601838155073801,5.215809865764353
80,-0.508706227684481,5.848888811100954
81,1.7117865667869157,6.481967756437555
82,-2.0,6.038486519071879
83,-1.8941833333333329,5.253766829152827
84,2.0,5.3498496739962675
85,-2.0,4.6187408183696705
86,-1.76195,4.016490243989369
87,1.3985950138504157,4.150524185246858
88,2.0,4.425798792828462
89,-1.76195,4.380282089783125
90,-1.30285,4.3597282703765625
91,2.0,4.562484221514438
92,0.12606463527239153,4.717437928386511
93,-1.9157333333333333,4.6897539253366975
94,0.0,4.811057079686141
95,0.0,5.018645390806781
96,1.338999372197053,5.303297683332922
97,0.35664139766284014,5.532405106123084
98,1.2301764808666342,5.817057398649226
99,1.5806932956757271,6.101709691175367
100,0.8360679607467257,6.386361983701509
101,0.0,6.589222177801222
102,1.3989793875878611,6.8738744703273635
103,0.0,7.313044874196723
104,-1.7036052290286188,7.8911079913267335
105,1.8889985917214616,8.469171108456745
106,0.0,8.280351233342536
107,-1.7651000000000001,7.458681465711309
108,-1.2763166666666668,6.772139664544314
109,-1.8138099999999935,6.094028936469706
110,-1.2217333333333331,5.521944371143858
111,2.0,5.793422369136934
112,2.0,6.064307599673826
113,-1.7573166666666669,6.033506655058803
114,-1.8502513333333335,6.12772719142701
115,0.0,6.2535423882988095
116,1.638188734995384,6.443963146804958
117,-0.48986666666666684,6.418985268157294
118,-0.5073666666666667,6.404427089635145
119,-0.4788,6.389868944832899
120,0.667525930897788,6.509425130341255
121,1.7380416559257057,6.7395094213097595
122,1.5559916559257057,6.969593712278264
123,1.1389916559257058,7.199678003246768
124,0.9454749892590392,7.429762294215272
125,0.6948583225923725,7.659846585183776
126,0.0,7.88993087615228
127,0.0,8.324073008416814
128,-1.9999999999999998,8.240019777256016
129,0.2385708263403876,8.551463300761291
130,1.9595964866790023,9.018711399343484
131,-2.0,8.438035371934541
132,-1.84435,7.8544727574256905
133,-0.5526166666666668,7.346831735005323
134,-0.5570833333333332,6.948469715647498
135,-0.5570833333333332,6.623771817674822
136,-0.5454166666666668,6.492984694756387
137,0.0,6.5260506575375885
138,0.0,6.566313454382557
139,1.5754644506001845,6.688562733327666
140,-0.3560666666666667,6.672412749750414
141,-0.36121666666666635,6.656262766173162
142,-0.35606666666666675,6.640112828876587
143,-0.3454666666666666,6.6239629159511235
