Step,Action,Best_Bill,reward
39,-0.9842750000000002,2.5451207055367195,-0.21969597627017298
40,-1.1781,2.395670922743795,-0.1494497827929243
41,-1.488601675438592,2.3944160490695583,-0.0012548736742369472
42,0.0,2.5704956324028916,0.17607958333333332
43,0.0,2.6862010490695583,0.11570541666666666
44,0.0,2.8294458824028914,0.14324483333333335
45,0.0,2.9751888824028914,0.145743
46,0.002842105263158989,3.1737882859116633,0.198599403508772
47,0.0,3.4082801192449965,0.23449183333333334
48,0.0,3.6316298692449966,0.22334975
49,5.0,4.194643619244997,0.56301375
50,4.214789473684208,4.667600268367804,0.4729566491228069
51,4.746450000000003,5.230202351701137,0.5626020833333335
52,0.0,5.4463219350344705,0.21611958333333334
53,0.0028421052631587506,5.7013066718765755,0.2549847368421053
54,0.0014210526315793753,5.930303040297628,0.22899636842105264
55,0.0014210526315793753,6.25263290871868,0.32232986842105266
56,-2.1011416666666665,6.3145047503902765,0.0618718416715963
57,-2.9228,6.326875836648921,0.012371086258644755
58,5.0,6.877361797180545,0.5504859605316238
59,-2.0496416666666666,6.689128825999847,-0.18823297118069782
60,-1.4977333333333336,6.434548806620438,-0.25458001937940883
61,-1.2165999999999997,6.1558347200408425,-0.2787140865795962
62,-1.5699166666666668,5.923523150813503,-0.23231156922733878
63,-1.3192583333333334,5.715696957133554,-0.2078261936799489
64,-1.0408666666666666,5.557306007011167,-0.15839095012238644
65,-1.9104250000000005,5.57258863842277,0.01528263141160291
66,0.0,5.79236663842277,0.21977800000000003
67,-0.7776691666666635,5.843564809256104,0.051198170833333535
68,-0.7376685526315755,5.914537103335051,0.07097229407894759
69,0.0014210526315789475,6.0549384717561034,0.1404013684210526
70,0.002842105263157895,6.235192708598209,0.1802542368421053
71,0.0,6.408977791931543,0.17378508333333334
72,0.0014210526315789475,6.6396749936859285,0.230697201754386
73,0.0,6.824593493685929,0.1849185
74,4.2147894736842115,7.346466976142069,0.5218734824561404
75,5.0,7.854518892808736,0.5080519166666667
76,4.74503,8.382258009475402,0.5277391166666666
77,0.0014210526315793753,8.612516461229788,0.230258451754386
78,0.0,8.845260877896454,0.23274441666666665
79,0.0028421052631587506,9.430123235791191,0.5848623578947368
80,0.0014210526315793753,10.031146214738559,0.6010229789473684
81,0.0,10.884477261177,0.8533310464384409
82,0.002842105263156881,11.579170872428497,0.6946936112514962
83,-1.6888499999999995,11.710687038302401,0.1315161658739042
84,-1.6118333333333297,11.83691580018005,0.12622876187764911
85,-1.3842749999999997,11.903739176072083,0.06682337589203334
86,-1.0245583333333332,11.962545532205644,0.05880635613356069
87,-0.881016666666667,12.00761993486974,0.04507440266409735
88,-1.1613666666666669,12.110520003044854,0.10290006817511387
89,-1.0488,12.248605197877671,0.13808519483281725
90,-0.8809333333333333,12.364888397877671,0.1162832
91,-0.651425,12.40723102287767,0.042342625
92,-1.0889416666666667,12.478012231211004,0.07078120833333333
93,-0.9997083333333334,12.54299327287767,0.06498104166666667
94,-0.18384604385964673,12.692933363360126,0.14994009048245632
95,0.0014210526315789475,12.873839481781179,0.18090611842105264
96,1.7533222530009234,13.185422761559572,0.31158327977839334
97,-1.5798083333333337,13.288110303226238,0.10268754166666666
98,4.2147894736842115,13.768978535682379,0.4808682324561404
99,5.0,14.300617869015712,0.5316393333333334
100,4.745100000000001,14.797395535682378,0.49677766666666673
101,0.0014210526315793753,15.038270654103432,0.24087511842105264
102,-1.493825,15.13536927910343,0.097098625
103,-1.6845416666666666,15.35772877910343,0.22235950000000002
104,2.803056325023084,16.261519581488535,0.9037908023851031
105,-3.317825,16.602383548898803,0.3408639674102671
106,-3.2791083333333337,16.90958966827029,0.3072061193714847
107,-1.620575,16.860771894127492,-0.04881777414279579
108,-0.847425,16.806596669801984,-0.05417522432550973
109,-0.88255,16.74344542518273,-0.0631512446192525
110,-1.6052166666666663,16.585087905562972,-0.15835751961975814
111,-0.41357254385964404,16.42332863777291,-0.16175926779005978
112,5.0,17.10870003446279,0.6853713966898776
113,-1.498975,17.177106723889853,0.06840668942706378
114,-0.8786583333333334,17.293089623889852,0.11598290000000001
115,0.0,17.463052707223184,0.16996308333333335
116,-0.8209733333333431,17.608854857223182,0.14580214999999935
117,-0.8529583333333334,17.664297148889847,0.05544229166666667
118,0.0,17.71582914888985,0.051532
119,-0.450675,17.74512302388985,0.029293875
120,-0.005679999999989501,17.82092082388985,0.07579780000000068
121,4.216210526315791,18.201434758100376,0.3805139342105265
122,5.0,18.64354634143371,0.44211158333333334
123,0.0,18.77249117476704,0.12894483333333334
124,4.74652,19.20392997476704,0.4314388
125,0.0014210526315793753,19.33410250985476,0.13017253508771934
126,-1.098191666666667,19.40548496818809,0.07138245833333332
127,-0.9073324999999992,19.72869587818809,0.3232109100000002
128,-1.5186916666666666,19.844504508847173,0.11580863065908131
129,-2.10835,19.809713041788857,-0.03479146705831546
130,-2.364625,20.054118485888715,0.24440544409985934
131,-2.0347666666666666,20.20457732375973,0.15045883787101275
132,-1.145475,20.26262083503363,0.05804351127390056
133,-0.71385,20.200314687681633,-0.06230614735199853
134,-0.740484526315788,20.24940372747783,0.04908903979619609
135,5.0,20.830886438474153,0.5814827109963241
136,-0.7149,20.843331589612156,0.012445151138004125
137,-0.7147666666666666,20.93332216359982,0.08999057398766275
138,-1.4739916666666666,21.12788906359982,0.1945669
139,-0.605525,21.16724818859982,0.039359125
140,-0.6261666666666666,21.207949021933153,0.04070083333333333
141,-0.36560750000000025,21.258889034433153,0.05094001249999998
142,0.0,21.32611203443315,0.067223
143,0.0,21.35400570109982,0.027893666666666667
144,4.219052631578949,21.703128455485786,0.349122754385965
145,0.0,21.809914788819118,0.10678633333333334
146,5.0,22.216639288819117,0.4067245
147,0.0,22.312312788819117,0.09567350000000001
148,0.0,22.420271288819116,0.10795850000000001
149,0.0,22.52812362215245,0.10785233333333336
150,4.739350000000002,22.949217455485783,0.4210938333333335
151,-0.8331558333333317,23.110463485485784,0.16124603000000023
152,-1.2506166666666667,23.268842799162247,0.15837931367646407
153,-1.894758333333333,23.468185392730344,0.19934259356809686
154,-2.2484166666666665,23.608125846641123,0.13994045391077936
155,-0.7285416666666666,23.58756619000387,-0.020559656637253346
156,-0.5304416666666665,23.494926677320198,-0.09263951268367228
157,-0.5059083333333332,23.444984553502735,-0.049942123817464025
158,-0.77335,23.41398498144842,-0.03099957205431597
159,-1.0835833333333331,23.366564715638464,-0.04742026580995507
160,-1.0099,23.22154281207752,-0.14502190356094585
161,-1.8258109210526325,23.28258218186896,0.061039369791442005
162,0.0,23.53902298186896,0.2564407999999999
163,0.0,23.61877148186896,0.07974850000000001
164,0.0,23.71138348186896,0.09261200000000001
165,0.0,23.77978623186896,0.06840275
166,0.0,23.809583315202293,0.029797083333333328
167,0.0,23.863371898535625,0.05378858333333333
168,4.999999999999999,24.216998981868958,0.3536270833333333
169,4.730031394275164,24.58148418916351,0.36448520729455236
170,0.0,24.639832522496846,0.05834833333333333
171,0.0,24.700266272496847,0.06043375
172,0.0,24.80041935583018,0.10015308333333334
173,-0.4611583333333333,24.830394647496846,0.029975291666666664
174,4.745740000000001,25.24662258083018,0.41622793333333347
175,0.0,25.474571180830182,0.22794859999999997
176,-0.9048083333333334,25.460857589763236,-0.013713591066945642
177,-1.6994833333333337,25.392029703791536,-0.06882788597169881
178,-2.270808333333333,25.292308905548083,-0.09972079824345428
179,-1.854325,25.10915529157848,-0.1831536139696019
180,-0.6336416666666667,24.806667908302185,-0.3024873832762961
181,-1.5975833333333336,24.581942673905885,-0.22472523439630007
182,-1.1181666666666663,24.332356206217153,-0.24958646768873255
183,-0.9598583333333336,24.11210468150373,-0.22025152471342055
184,-0.6842333333333332,23.93693016351701,-0.1751745179867168
185,-0.6992666666666666,23.859835560479212,-0.07709460303779823
186,-0.17905931578946852,24.129527930795003,0.2696923703157902
187,0.0,24.215062514128338,0.08553458333333334
188,0.0014210526315789078,24.30179988254939,0.08673736842105265
189,0.0014210526315789475,24.371223417637108,0.06942353508771927
190,0.0014210526315789663,24.403674952724828,0.032451535087719294
191,0.0014210526315789368,24.432284987812547,0.028610035087719296
192,0.0014210526315789475,24.4595603562336,0.02727536842105263
193,0.0014210526315789475,24.505379141321317,0.0458187850877193
194,0.0014210526315789475,24.562988926409037,0.05760978508771929
195,5.0,24.98739775974237,0.42440883333333335
196,5.0,25.37256175974237,0.385164
197,0.0,25.471175426409037,0.09861366666666667
198,3.996950000000002,25.851144843075705,0.3799694166666667
199,-1.107816666666667,25.92315292640904,0.07200808333333332
200,-1.1711916666666666,25.99657905597011,0.07342612956106916
201,-1.6926916666666667,26.07598022698196,0.07940117101185326
202,-2.311408333333333,25.979700459246924,-0.09627976773503726
203,-1.1467333333333336,25.745883029022202,-0.23381743022472246
204,-1.0616833333333329,25.467869084785907,-0.2780139442362972
205,-0.9107083333333328,25.18001021586332,-0.28785886892258733
206,-0.7055750000000001,24.89143218036924,-0.2885780354940803
207,-0.8322500000000002,24.661093823793706,-0.23033835657553398
208,-0.8222166666666668,24.491253877925704,-0.16983994586800283
209,-0.66585,24.405653641203735,-0.08560023672197016
210,-0.2102356578947336,24.500457073440575,0.09480343223684232
211,0.0028421052631577982,24.603108893616014,0.1026518201754386
212,0.0,24.704821976949347,0.10171308333333334
213,0.0014210526315789475,24.8300523453704,0.12523036842105265
214,0.002842105263158565,25.01370066554584,0.18364832017543867
215,0.0,25.158799082212507,0.14509841666666667
216,0.0,25.299743998879173,0.14094491666666667
217,0.0014210526315786658,25.46957845063356,0.16983445175438597
218,0.0014210526315789475,25.63208198572128,0.16250353508771928
219,5.0,26.182448902387947,0.5503669166666667
220,4.214789473684188,26.659934968177417,0.4774860657894723
221,4.74290000000002,27.16125721817742,0.5013222500000013
222,0.0,27.406372218177417,0.24511500000000003
223,-1.9450916666666664,27.53280317651075,0.12643095833333334
224,2.1594893813481355,27.898428472239935,0.3656252957291852
225,-2.1201166666666644,27.85621348499781,-0.042214987242126724
226,-2.961908333333333,27.803969978745826,-0.0522435062519844
227,-1.5368916666666663,27.584516049578603,-0.21945392916722312
228,-1.243325,27.31873731810269,-0.26577873147591313
229,-1.1085666666666665,27.04073263138205,-0.27800468672064366
230,-1.0959000000000003,26.77779594738143,-0.2629366840006192
231,-0.7263416666666664,26.529702401940153,-0.24809354544127743
232,-0.2007408333333388,26.4307504387095,-0.0989519632306543
233,-1.6868135964912463,26.443742072239825,0.012991633530327238
234,0.0042631578947373095,26.582623010836315,0.13888093859649128
235,0.0,26.717325760836314,0.13470275
236,0.0,26.80356342750298,0.08623766666666664
237,0.0014210526315789475,26.932875795924033,0.12931236842105265
238,0.0014210526315789475,27.04650149767842,0.11362570175438598
239,0.0014210526315789475,27.16861728276614,0.12211578508771927
240,4.999999999999999,27.65553986609947,0.4869225833333332
241,0.0,27.791054032766137,0.13551416666666666
242,5.0,28.263095949432802,0.47204191666666667
243,3.9976599999999998,28.667472432766136,0.4043764833333333
244,0.0,28.832751182766135,0.16527875
245,0.0028421052631587506,29.010773752941574,0.17802257017543865
246,-1.4009583333333333,29.10183604460824,0.09106229166666667
247,-1.959533333333333,29.360494444608243,0.25865839999999996
248,3.727799630655588,30.36992693449202,1.0094324898837794
249,-2.5628583333333332,30.372646669253328,0.002719734761307816
250,-2.8419916666666665,30.295374092922152,-0.07727257633117639
251,-1.1843500000000002,30.038285040395074,-0.2570890525270799
252,-0.9418741666666672,29.756837088915315,-0.2814479514797583
253,-1.0077916666666669,29.46239382410009,-0.29444326481522465
254,0.0,29.192171379082936,-0.2702224450171536
255,-0.7324416666666664,28.946903919288197,-0.24526745979473916
256,-2.0713083333333238,28.881848874771578,-0.06505504451662027
257,-1.3583113859649212,28.871320785776028,-0.010528088995548508
258,0.002842105263157895,29.474709343670764,0.6033885578947369
259,0.0,29.56033926033743,0.08562991666666665
260,0.002842105263157895,29.6364266638462,0.07608740350877194
261,0.0,29.705387330512867,0.06896066666666667
262,0.0014210526315789475,29.75270544893392,0.047318118421052636
263,0.0014210526315789475,29.859791067354973,0.10708561842105264
264,0.0014210526315791274,29.97629301910936,0.11650195175438599
265,4.217631578947371,30.384916488407605,0.40862346929824583
266,0.0,30.522080571740936,0.1371640833333333
267,0.0,30.672929321740938,0.15084875
268,5.0,31.15397915507427,0.48104983333333334
269,4.740839999999999,31.630762171740937,0.4767830166666666
270,0.0,31.79431192174094,0.16354975000000002
271,0.0,32.19585372174094,0.4015418
272,-1.64785,32.26821809649134,0.07236437475040013
273,-1.9856416666666663,32.38680980812837,0.11859171163702935
274,-2.3754833333333334,32.55279626052653,0.1659864523981569
275,-1.2768166666666667,32.41254445914168,-0.14025180138485158
276,-0.902875,32.33299955535017,-0.07954490379150629
277,-1.9734833333333333,32.274707924531384,-0.058291630818789034
278,3.9742216066482015,32.65169942420796,0.37699149967658047
279,-0.6761333333333335,32.40084279738801,-0.2508566268199556
280,-0.8771749999999998,32.226906643972114,-0.17393615341589683
281,-1.5667,32.22129497624108,-0.005611667731034302
282,-0.843475,32.33263367624108,0.1113387
283,-0.7509166666666666,32.38144325957441,0.04880958333333333
284,-0.6175166666666666,32.42158184290774,0.04013858333333333
285,-0.6298583333333334,32.462522634574405,0.04094079166666667
286,-0.0550358947368412,32.49335955141651,0.03083691684210532
287,0.0,32.521191468083174,0.027831916666666665
288,0.0,32.57887138474984,0.05767991666666665
289,0.0014210526315789475,32.637305586504226,0.05843420175438597
290,5.0,33.03272875317089,0.3954231666666667
291,0.0,33.098427503170896,0.06569875
292,4.216210526315791,33.47924260404809,0.38081510087719306
293,4.745809999999999,33.89398117071475,0.4147385666666666
294,-0.4377949999999991,33.98431957904808,0.09033840833333341
295,-1.2798333333333334,34.15325757904808,0.168938
296,-2.789741666666666,34.515554563653865,0.3622969846057868
297,4.984450500000003,35.69752642234545,1.1819718586915806
298,-2.132983333333333,35.786561146994295,0.08903472464884823
299,-1.0317249999999998,35.54281090084186,-0.24375024615243665
300,-1.0693583333333336,35.27350281001349,-0.2693080908283711
301,-0.7795916666666667,34.979398754589106,-0.29410405542438595
302,-1.0617083333333337,34.72462266079824,-0.2547760937908653
303,-1.1889499999999995,34.515741318050964,-0.20888134274727665
304,-1.1848,34.37393178281731,-0.14180953523365417
305,-1.1728333333333334,34.33105594557114,-0.04287583724616813
306,-1.0868166666666663,34.47451574557114,0.14345980000000003
307,-0.9276666666666666,34.534814078904475,0.060298333333333336
308,-0.9948602820175423,34.60118599390667,0.0663719150021931
309,0.0,34.86397232724,0.26278633333333334
310,0.0014210526315789475,34.92705727899438,0.06308495175438596
311,0.0014210526315789475,35.01019473074877,0.08313745175438599
312,0.002842105263157895,35.09649580092421,0.08630107017543862
313,0.0,35.19837138425754,0.10187558333333334
314,0.0014210526315789475,35.297960336011926,0.09958895175438598
315,4.2147894736842115,35.68642023513473,0.3884598991228071
316,5.0,36.09973248513473,0.41331225
317,4.743680000000001,36.50257301846806,0.4028405333333334
318,-0.865875,36.558854893468066,0.056281875
319,-0.8450500000000002,36.67040149346806,0.11154659999999997
320,-1.106425,36.814963226874326,0.14456173340626224
321,-1.8192333333333333,36.97620708794027,0.16124386106593763
322,-1.9900416666666665,36.875941141311955,-0.10026594662831116
323,-0.6731416666666664,36.61253993858399,-0.263401202727965
324,-0.6255916666666663,36.54463768850776,-0.06790225007622862
325,-0.77475,36.27897322981532,-0.26566445869244265
326,-0.7494583333333336,35.99986247723913,-0.27911075257619467
327,-0.7493833333333333,35.75927738856846,-0.24058508867067105
328,-0.7455416666666665,35.585264953342175,-0.17401243522628096
329,-0.7540666666666664,35.5048949358693,-0.08037001747287446
330,-0.6428083333333334,35.5897456358693,0.08485070000000001
331,0.0,35.67020046920263,0.08045483333333335
332,-0.26230371929824303,35.774710477448245,0.1045100082456142
333,0.0,35.918639977448244,0.14392950000000002
334,0.9882991689750691,36.083019506764956,0.16437952931671285
335,-0.889375,36.14082888176495,0.057809375
336,-0.0014199999999997288,36.28750658176495,0.14667770000000005
337,0.0,36.44418474843162,0.15667816666666667
338,0.0014210526315789475,36.623587200186,0.17940245175438596
339,5.0,37.104020616852665,0.48043341666666667
340,-0.7073699999999985,37.267469400186,0.16344878333333346
341,5.0,37.798824900186,0.5313555
342,4.745809999999999,38.315896216852664,0.5170713166666666
343,-0.6873591666666661,38.64742180685266,0.3315255900000001
344,-2.1131583333333324,38.77691672572295,0.12949491887028677
345,-2.683991666666666,38.787002175645085,0.01008544992213615
346,5.0,39.90937007751602,1.12236790187094
347,-2.651075,39.778886175666436,-0.13048390184958628
348,-1.8081,39.555396168999884,-0.22349000666655053
349,-1.7237999999999998,39.322624234424424,-0.23277193457545667
350,-1.6210666666666669,39.09792383029082,-0.22470040413360381
351,-1.2762083333333334,38.89007431314164,-0.20784951714918073
352,-0.8964666666666665,38.72053465721406,-0.16953965592758202
353,-1.7306949385964905,38.74117667646907,0.02064201925500441
354,0.002842105263157895,39.125425434363805,0.3842487578947368
355,0.0,39.2105819343638,0.08515650000000001
356,0.0014210526315789475,39.33868530278485,0.12810336842105263
357,0.0014210526315789475,39.4946086712059,0.15592336842105264
358,0.0014210526315789475,39.64322170629362,0.14861303508771928
359,0.0014210526315789475,39.78456124138134,0.1413395350877193
360,0.002842105263157895,39.980069894890114,0.19550865350877192
361,0.0,40.164638478223445,0.18456858333333337
362,0.0014210526315789475,40.3632895966445,0.19865111842105262
363,2.3415226223453383,40.73317465043028,0.36988505378578035
364,5.0,41.25785790043028,0.52468325
365,-1.0019833333333334,41.32298681709695,0.06512891666666668
366,-0.2706,41.34057581709695,0.017589
367,0.0,41.38221806709695,0.041642250000000006
368,-0.2798583333333333,41.311878445311656,-0.07033962178529686
369,-0.7375500000000001,41.16231661142769,-0.14956183388396668
370,-1.4056083333333331,40.98877226200045,-0.1735443494272387
371,-0.3590749999999998,40.67597354239757,-0.3127987196028813
372,-0.27510833333333284,40.33344517362717,-0.34252836877040566
373,-0.2804166666666665,39.98946858836297,-0.3439765852642036
374,-0.2712500000000002,39.66205138940889,-0.327417198954079
375,-0.2733083333333335,39.378902485521394,-0.2831489038874908
376,-0.27974999999999994,39.163228900777774,-0.21567358474361611
377,-0.26740833333333325,39.04024311143259,-0.12298578934518815
378,-0.1891,39.05253461143259,0.0122915
379,-0.1721833333333333,39.06372652809926,0.011191916666666664
380,-0.18025,39.07544277809926,0.01171625
381,-0.1747333333333333,39.08680044476593,0.011357666666666665
382,-0.1806083333333333,39.09853998643259,0.011739541666666664
383,0.0,39.12095523643259,0.02241525
384,0.0014210526315789572,39.145461604853644,0.02450636842105263
385,0.0,39.17179852152031,0.026336916666666665
386,1.0131191135734103,39.273844347235915,0.10204582571560501
387,0.0,39.308295430569245,0.03445108333333333
388,5.0,39.669289180569244,0.36099375
389,0.0,39.704601513902574,0.03531233333333333
390,0.0,39.745593763902576,0.04099225
391,0.0,39.78171426390258,0.0361205
392,-0.2818166666666667,39.71447509505532,-0.06723916884725817
393,-0.7185083333333333,39.57026200925682,-0.14421308579849695
394,-1.402691666666667,39.409086609898814,-0.1611753993580063
395,-0.3491749999999998,39.11074262152755,-0.29834398837126824
396,-0.2711500000000009,38.784910721177596,-0.3258319003499529
397,-0.27451666666666696,38.458347861749836,-0.32656285942776114
398,-0.26053333333333306,38.14995422109025,-0.3083936406595873
399,-0.2601416666666667,37.88366616936552,-0.26628805172473136
400,-0.26834166666666714,37.67923517688875,-0.20443099247676727
401,-0.2681083333333334,37.563379940083244,-0.11585523680550827
402,-0.1771333333333333,37.57489360674991,0.011513666666666665
403,-0.17090000000000002,37.58600210674991,0.011108499999999999
404,-0.17564166666666664,37.597418815083245,0.011416708333333333
405,-0.1719083333333333,37.60859285674991,0.011174041666666665
406,-0.1796583333333333,37.62027064841657,0.011677791666666666
407,-0.16840000000000002,37.63121664841657,0.010945999999999997
408,5.0,37.9810932317499,0.3498765833333333
409,0.0,38.0040772317499,0.022984
410,0.0,38.02774156508324,0.02366433333333333
411,0.0,38.04997481508324,0.022233250000000003
412,0.0,38.07311914841657,0.02314433333333333
413,0.0,38.09573914841658,0.022619999999999998
414,1.160154201292708,38.2077799215006,0.11204077308402602
415,-0.321675,38.2502410215006,0.0424611
416,-0.285025,38.239848502017246,-0.010392519483354432
417,-0.7231833333333335,38.14519740373618,-0.09465109828106853
418,-1.4144583333333334,38.00051310310086,-0.1446843006353201
419,-0.3431583333333333,37.907680718018035,-0.09283238508282413
420,-0.27070000000000016,37.63602202143836,-0.27165869657967723
421,-0.2480166666666665,37.33523265620748,-0.30078936523087524
422,-0.2570999999999997,37.22717619779616,-0.10805645841131728
423,-0.24207500000000004,37.12083260042601,-0.10634359737014887
424,-0.2512166666666666,37.094680729861345,-0.026151870564667012
425,-0.2517583333333333,37.08072395038368,-0.013956779477669734
426,-0.1750333333333333,37.10382835038368,0.023104399999999997
427,-0.1831083333333333,37.115730392050345,0.011902041666666665
428,-0.18000000000000002,37.12743039205034,0.011699999999999999
429,-0.185675,37.13949926705034,0.012068875000000001
430,-0.178025,37.15107089205034,0.011571625
431,-0.07419719298246602,37.170718407839814,0.019647515789473036
432,0.030626962142197605,37.19503666037906,0.024318252539242847
433,-0.02845561403508772,37.22108396213345,0.026047301754385962
434,1.3481514312096046,37.336459055162074,0.1153750930286243
435,0.0,37.36071922182874,0.024260166666666666
436,5.0,37.70936730516207,0.34864808333333336
437,0.0,37.73830747182873,0.028940166666666666
438,0.0,37.775774555162066,0.03746708333333333
439,-0.2865583333333333,37.813600255162065,0.0378257
440,-0.2683666666666666,37.84902465516206,0.03542439999999999
441,-0.71915,37.90462514244948,0.05560048728741784
442,-1.407675,37.94382590903915,0.03920076658966299
443,-0.34762499999999985,37.70303816241796,-0.24078774662118624
444,-0.2681416666666667,37.374953521388896,-0.32808464102906315
445,-0.27726666666666666,37.32778573251017,-0.04716778887872139
446,-0.2694666666666666,37.31726416586456,-0.010521566645613812
447,-0.270625,37.28181106696587,-0.03545309889868644
448,-0.2614416666666666,37.28548765771812,0.003676590752248994
449,-0.2755,37.31519233527135,0.029704677553229652
450,-0.1726,37.33797553527135,0.0227832
451,-0.17750000000000002,37.34951303527135,0.011537499999999997
452,-0.1696083333333333,37.360537576938015,0.011024541666666665
453,-0.1778583333333333,37.37209836860468,0.011560791666666665
454,-0.17339166666666664,37.38336882693802,0.011270458333333332
455,-0.17821666666666666,37.39495291027135,0.011584083333333333
456,0.014144967682363832,37.418004833170706,0.023051922899353653
457,-0.028417719298247716,37.44081868141632,0.022813848245613902
458,0.002842105263157895,37.46289216825842,0.02207348684210526
459,0.0,37.48607225159176,0.02318008333333333
460,0.9503785780240068,37.56960452582999,0.08353227423822711
461,5.0,37.92152319249666,0.35191866666666666
462,-0.298925,37.94095331749666,0.019430125
463,0.0,38.01301211749666,0.0720588
464,-0.2763916666666666,38.049495817496656,0.036483699999999994
465,-0.7096583333333334,38.11812056801542,0.06862475051876657
466,-1.4050916666666664,38.28423292043614,0.16611235242071962
467,-0.3319916666666666,38.282859270911814,-0.001373649524326277
468,-0.2775000000000001,38.26576326529816,-0.017096005613653924
469,-0.28025000000000005,38.25879432758833,-0.006968937709830252
470,-0.2682666666666666,38.23541601654994,-0.023378311038391688
471,-0.2785416666666666,38.21804625266581,-0.0173697638841333
472,-0.2696333333333333,38.16985514957376,-0.04819110309204083
473,-0.2727083333333333,38.19126763243272,0.021412482858957037
474,-0.1667,38.21327203243272,0.0220044
475,-0.17611666666666664,38.224719615766055,0.011447583333333332
476,-0.16676666666666665,38.23555944909939,0.010839833333333332
477,-0.166025,38.246351074099394,0.010791625000000001
478,0.0,38.269229990766064,0.022878916666666665
479,0.0,38.291165324099396,0.021935333333333328
480,0.0028421052631578945,38.31461897760817,0.02345365350877193
481,0.0,38.336690810941505,0.02207183333333333
482,0.0,38.371769144274836,0.03507833333333333
483,1.1440341643582659,38.48078936495812,0.10902022068328729
484,5.0,38.84014294829145,0.35935358333333334
485,0.0,38.87661228162479,0.03646933333333333
486,-0.2547416666666666,38.89317048995812,0.016558208333333328
487,-0.3157833333333333,38.93485388995812,0.041683399999999995
488,-0.28485,38.86650078107237,-0.06835310888575107
489,-0.7178583333333335,38.7211785948148,-0.1453221862575646
490,-1.41405,38.550765538464354,-0.17041305635044673
491,-0.33914166666666645,38.24535927662583,-0.30540626183852815
492,-0.25418333333333426,37.911032672609515,-0.3343266040163107
493,-0.2490750000000004,37.57530932874254,-0.33572334386697456
494,-0.2400166666666665,37.25487054262832,-0.3204387861142235
495,-0.2497666666666669,36.974657348086545,-0.2802131945417714
496,-0.2524499999999996,36.76295384612588,-0.21170350196066598
497,-0.26201666666666656,36.643937906694,-0.11901593943187916
498,-0.17736666666666664,36.667350306694,0.0234124
499,-0.16741666666666666,36.67823239002733,0.010882083333333334
500,-0.1727333333333333,36.689460056694,0.011227666666666665
501,-0.1666083333333333,36.70028959836067,0.010829541666666664
502,0.0,36.72344801502734,0.023158416666666664
503,0.0,36.74640059836067,0.02295258333333333
504,0.0,36.775364598360675,0.028964
505,5.0,37.12392059836068,0.34855600000000003
506,0.0,37.14667818169401,0.022757583333333328
507,-0.180175,37.158389556694004,0.011711375000000001
508,0.0,37.18022197336067,0.021832416666666667
509,1.7598956602031397,37.31762952460721,0.13740755124653742
510,-0.2822666666666666,37.335976857940544,0.01834733333333333
511,-0.269225,37.37151455794054,0.0355377
512,-0.2609000000000001,37.302097150020536,-0.06941740792000736
513,-0.7080333333333333,37.15636415097432,-0.14573299904621392
514,-1.475,37.01012687439555,-0.14623727657876587
515,-0.3436166666666665,36.709560145876715,-0.3005667285188392
516,-0.2648666666666664,36.39457856254528,-0.3149815833314397
