,Hour,Best_Action,Best_Bill
163,163,-0.61345,7.9671932633072124
164,164,-0.7124,7.977193263307212
165,165,-0.526175,7.987193263307213
166,166,-0.2292083333333333,7.997193263307213
167,167,-0.4137583333333333,8.007193263307212
168,168,0.9680904893813476,8.094432686783668
169,169,0.0,8.132949270117
170,170,0.0,8.172123436783668
171,171,0.0,8.212340311783667
172,172,0.0,8.272416853450334
173,173,0.0,8.312392145117
174,174,0.0,8.376269561783666
175,175,-0.8634416666666666,8.386269561783667
176,176,0.17141988833682054,8.396269561783667
177,177,0.0,8.371855618797817
178,178,0.0,8.33199521967609
179,179,0.0,8.250418412691289
180,180,3.6597934080620735,8.255566457375625
181,181,0.0,8.153203840177472
182,182,0.0,8.038410606333107
183,183,0.0,7.9382848439763976
184,184,0.0,7.860697584983036
185,185,0.0,7.832150283464138
186,186,-1.1110916666666666,7.842150283464139
187,187,-0.6579583333333334,7.852150283464138
188,188,-0.6665000000000001,7.862150283464138
189,189,-0.5333166666666664,7.872150283464139
190,190,-0.2489166666666666,7.882150283464139
191,191,-0.21936666666666665,7.892150283464138
192,192,0.014210526315790327,7.916665467674665
193,193,0.0,7.949528676007999
194,194,0.0,7.988287384341332
195,195,0.0,8.047991801008
196,196,0.0,8.088073801007999
197,197,0.0,8.147380634341332
198,198,0.0,8.217464467674665
199,199,0.0,8.299472551008
200,200,0.0,8.382898680569069
201,201,0.0,8.472299851580923
202,202,0.19733769876254373,8.442053475663904
203,203,0.0,8.335144760551545
204,204,3.4751743029537154,8.345144760551545
205,205,0.0,8.211215326090251
206,206,0.0,8.07692630834321
207,207,2.8792294571941746,8.08692630834321
208,208,0.0,8.012006335409207
209,209,0.0,7.979206217048223
210,210,-0.834375,7.989206217048224
211,211,-0.7882083333333334,7.999206217048224
212,212,-0.7824083333333334,8.009206217048224
213,213,-0.9626,8.019206217048223
214,214,-1.4112583333333335,8.029206217048223
215,215,-1.1161416666666666,8.039206217048223
216,216,0.01278947368421102,8.120509991171033
217,217,0.0,8.215381032837698
218,218,0.0,8.306586616171032
219,219,0.0,8.429270074504364
220,220,0.0,8.541032449504364
221,221,0.0,8.647549324504364
222,222,0.0,8.780106824504365
223,223,0.0,8.916537782837697
224,224,0.0,9.002012435445922
225,225,0.5276873405265851,9.012012435445921
226,226,0.0,8.995890682319928
227,227,0.0,8.896163717736318
228,228,3.3222341434489144,8.906163717736318
229,229,2.4192815242311925,8.873932635345241
230,230,0.0,8.752464293344934
231,231,0.0,8.638417520624296
232,232,0.0,8.568518839008968
233,233,-0.06701821490653748,8.578518839008968
234,234,-1.0661833333333337,8.588518839008968
235,235,-1.036175,8.598518839008968
236,236,-0.6633666666666664,8.608518839008967
237,237,-0.994,8.618518839008967
238,238,-0.8733333333333334,8.628518839008969
239,239,-0.9386416666666664,8.638518839008968
240,240,4.298240354222697,9.00886575370011
241,241,0.0,9.086622837033445
242,242,0.0,9.170143795366776
243,243,0.0,9.252408087033443
244,244,0.0,9.345047462033442
245,245,0.0,9.443966378700111
246,246,0.0,9.545028670366777
247,247,-1.959533333333333,9.555028670366777
248,248,-1.88619953513062,9.565028670366777
249,249,-0.02060405122202891,9.575028670366777
250,250,0.9659072041397048,9.585028670366778
251,251,1.2836226705996996,9.517829050927224
252,252,3.580300226830312,9.527829050927224
253,253,0.0,9.390607418519613
254,254,0.0,9.245368196011036
255,255,0.0,9.132734466113666
256,256,0.0,9.110206943855356
257,257,0.0,9.110441688129512
258,258,-2.2841416666666667,9.120441688129512
259,259,-0.6586916666666666,9.130441688129512
260,260,-0.5838666666666666,9.140441688129512
261,261,-0.5304666666666666,9.150441688129511
262,262,-0.363275,9.160441688129513
263,263,-0.823025,9.170441688129511
264,264,4.697184829896639,9.54396349373946
265,265,0.0,9.621202202072793
266,266,0.0,9.69978424373946
267,267,0.0,9.78520861873946
268,268,0.0,9.873233535406126
269,269,0.0,9.967547743739459
270,270,0.0,10.05932261873946
271,271,-1.5209916666666663,10.06932261873946
272,272,-0.5482149602303037,10.07932261873946
273,273,-0.8984220578562832,10.089322618739459
274,274,-1.2574731242284614,10.09932261873946
275,275,1.7531475173106454,10.109322618739458
276,276,0.9943112973938288,10.11932261873946
277,277,0.0,10.100176803330063
278,278,0.5439987377484095,10.110176803330063
279,279,0.4063328445923635,10.011001803703781
280,280,0.0,9.934033726995832
281,281,0.0,9.941227893130316
282,282,-0.843475,9.951227893130316
283,283,-0.7509166666666666,9.961227893130317
284,284,-0.6175166666666666,9.971227893130315
285,285,-0.6298583333333334,9.981227893130317
286,286,-0.264725,9.991227893130317
287,287,-0.21409166666666665,10.001227893130316
288,288,2.1266321828776613,10.178298943350697
289,289,0.0,10.217469860017363
290,290,5.0,10.587681443350698
291,291,0.0,10.630530818350698
292,292,0.0,10.69391152668403
293,293,0.0,10.757041985017363
294,294,0.0,10.82643952668403
295,295,-1.2798333333333334,10.83643952668403
296,296,-2.744674125801415,10.84643952668403
297,297,-1.7186650961483372,10.85643952668403
298,298,-0.6745054897640017,10.86643952668403
299,299,3.0468780769054584,10.876439526684031
300,300,3.3663511353546385,10.886439526684029
301,301,0.4387809447112818,10.766938736760288
302,302,0.0,10.649550689864856
303,303,0.0,10.555110018491218
304,304,0.0,10.49420525087439
305,305,0.0,10.482767332251306
306,306,-1.0868166666666663,10.492767332251306
307,307,-0.9276666666666666,10.502767332251306
308,308,-1.0079833333333337,10.512767332251308
309,309,-2.0214333333333334,10.522767332251306
310,310,-0.4845583333333332,10.532767332251307
311,311,-0.6388083333333334,10.542767332251307
312,312,3.5175446526668352,10.824465901341318
313,313,0.0,10.885403693007984
314,314,0.0,10.945151984674652
315,315,0.0,11.012401276341318
316,316,0.0,11.066557401341317
317,317,0.0,11.123808068007982
318,318,0.0,11.190089943007983
319,319,-0.8450500000000002,11.200089943007983
320,320,-1.095164647017138,11.210089943007983
321,321,-1.221544402014679,11.220089943007984
322,322,1.2533243328538892,11.230089943007984
323,323,0.410312464665822,11.124801840230635
324,324,0.8487781259528578,11.134801840230635
325,325,0.0,11.011969610884414
326,326,0.0,10.882414234596316
327,327,3.0073136083833885,10.892414234596316
328,328,0.0,10.815408016983174
329,329,0.0,10.785223008246739
330,330,-0.6428083333333334,10.795223008246738
331,331,-0.6188833333333335,10.805223008246738
332,332,-0.935075,10.815223008246738
333,333,-1.10715,10.825223008246738
334,334,-0.7703083333333334,10.835223008246738
335,335,-0.889375,10.845223008246737
336,336,2.958127833395642,11.120886317417453
337,337,0.0,11.209225400750787
338,338,0.0,11.308880442417454
339,339,0.0,11.396597150750788
340,340,0.0,11.511311067417454
341,341,0.0,11.624488817417454
342,342,0.0,11.738785650750787
343,343,-1.5994583333333334,11.748785650750786
344,344,-0.9810221126536868,11.758785650750786
345,345,-0.07640492365254659,11.768785650750786
346,346,0.04719619794742514,11.778785650750788
347,347,0.0,11.723543699825994
348,348,2.793625083331882,11.733543699825994
349,349,0.0,11.627157732538265
350,350,2.313464549465099,11.617346112450067
351,351,0.0,11.523421353875476
352,352,2.1192456990947752,11.533421353875475
353,353,-0.0249072056798576,11.543421353875477
354,354,-1.4540666666666666,11.553421353875475
355,355,-0.65505,11.563421353875476
356,356,-0.9847,11.573421353875476
357,357,-1.1987,11.583421353875476
358,358,-1.1424666666666663,11.593421353875476
359,359,-1.0865166666666666,11.603421353875476
360,360,0.01136842105263159,11.71182225957723
361,361,0.0,11.814106551243897
362,362,0.0,11.923385926243899
363,363,0.0,12.042228967910564
364,364,0.0,12.152070592910565
365,365,0.0,12.227199509577233
366,366,0.0,12.254788509577232
367,367,0.0,12.28560963457723
368,368,0.8792452723162107,12.29560963457723
369,369,0.0,12.230828717635246
370,370,0.0,12.154056542921627
371,371,0.3283115143873909,12.020789643695682
372,372,0.0,11.859525459310479
373,373,0.0,11.697537166678377
374,374,0.0,11.543828567201338
375,375,0.0,11.412254115257593
376,376,0.0,11.314417322885785
377,377,0.0,11.262924428213191
378,378,-0.1891,11.27292442821319
379,379,-0.1721833333333333,11.28292442821319
380,380,-0.18025,11.29292442821319
381,381,-0.1747333333333333,11.30292442821319
382,382,-0.1806083333333333,11.31292442821319
383,383,-0.172425,11.322924428213192
384,384,0.009947368421052632,11.345778007160558
385,385,0.0,11.368946465493892
386,386,0.0,11.397043007160558
387,387,0.0,11.424268548827225
388,388,0.0,11.452265423827226
389,389,0.0,11.479921590493893
390,390,0.0,11.510417715493892
391,391,0.0014210526315789635,11.538570333914945
392,392,0.8404896105907269,11.548570333914945
393,393,0.0,11.486463791015696
394,394,0.0,11.415876091336692
395,395,0.338636889870954,11.290249572745898
396,396,0.0,11.137333622570921
397,397,0.0,10.984052192857039
398,398,0.0,10.839855372527245
399,399,0.0,10.71671134666488
400,400,0.0,10.624495850426495
401,401,0.0,10.576568232023742
402,402,-0.1771333333333333,10.586568232023744
403,403,-0.17090000000000002,10.596568232023742
404,404,-0.17564166666666664,10.606568232023744
405,405,-0.1719083333333333,10.616568232023742
406,406,-0.1796583333333333,10.626568232023743
407,407,-0.16840000000000002,10.636568232023743
408,408,0.3677950138504155,10.682913199590685
409,409,0.0,10.704405199590685
410,410,0.0,10.726237366257351
411,411,0.0,10.747353991257352
412,412,0.0,10.768926157924017
413,413,0.0,10.790236157924017
414,414,0.0,10.818551532924017
415,415,-0.321675,10.828551532924017
416,416,0.1299064935419304,10.838551532924019
417,417,0.0,10.801225983783482
418,418,0.0,10.73888383346582
419,419,0.0,10.70246764092441
420,420,1.1006696837433878,10.620665079984308
421,421,0.0,10.48027039736887
422,422,0.0,10.436242168163211
423,423,0.0,10.393070369478139
424,424,0.0,10.389994434195803
425,425,0.0,10.393016044456967
426,426,-0.1750333333333333,10.403016044456969
427,427,-0.1831083333333333,10.413016044456969
428,428,-0.18000000000000002,10.423016044456968
429,429,-0.185675,10.433016044456968
430,430,-0.178025,10.443016044456968
431,431,-0.18823333333333328,10.45301604445697
432,432,1.4262867781170223,10.566888435034578
433,433,0.0,10.590836893367909
434,434,0.0,10.61470951836791
435,435,0.0,10.636839601701242
436,436,0.0,10.658663643367909
437,437,0.0,10.683133726701243
438,438,0.0,10.711867268367907
439,439,-0.2865583333333333,10.721867268367905
440,440,-0.2683666666666666,10.731867268367907
441,441,-0.4212158127834684,10.741867268367907
442,442,-0.2969755044671436,10.751867268367906
443,443,0.4409182419363439,10.659110124734768
444,444,0.0,10.50506780422024
445,445,0.5895973609840173,10.515067804220237
446,446,0.0,10.519807020897431
447,447,0.4431637362335805,10.52980702089743
448,448,-0.039112667577116934,10.539807020897431
449,449,-0.22503543600931555,10.54980702089743
450,450,-0.1726,10.55980702089743
451,451,-0.17750000000000002,10.56980702089743
452,452,-0.1696083333333333,10.57980702089743
453,453,-0.1778583333333333,10.589807020897432
454,454,-0.17339166666666664,10.59980702089743
455,455,-0.17821666666666666,10.609807020897431
456,456,2.594748534705668,10.799531925653298
457,457,0.0,10.821862425653297
458,458,0.0,10.8428068006533
459,459,0.0,10.864396842319966
460,460,0.0,10.885275675653299
461,461,0.0,10.908735008986632
462,462,0.0,10.938165133986633
463,463,-0.27295,10.948165133986633
464,464,-0.2763916666666666,10.958165133986633
465,465,-0.5198844736270194,10.968165133986634
466,466,-1.2584269122781784,10.978165133986632
467,467,0.017170619054078462,10.988165133986634
468,468,0.213700070170674,10.998165133986632
469,469,0.08711172137287809,11.008165133986633
470,470,0.19128416224767897,11.014127344957345
471,471,0.21712204855166636,11.024127344957343
472,472,0.6023887886505103,11.034127344957344
473,473,-0.16221577923452302,11.044127344957344
474,474,-0.1667,11.054127344957344
475,475,-0.17611666666666664,11.064127344957344
476,476,-0.16676666666666665,11.074127344957343
477,477,-0.166025,11.084127344957345
478,478,-0.17599166666666666,11.094127344957343
479,479,-0.1687333333333333,11.104127344957345
480,480,0.3612668513388735,11.149244148627705
481,481,0.0,11.17028006529437
482,482,0.0,11.197819231961038
483,483,0.0,11.225148231961036
484,484,0.0,11.252325023627701
485,485,0.0,11.280559690294371
486,486,0.0,11.307117898627702
487,487,-0.3157833333333333,11.317117898627702
488,488,0.8544138610718881,11.327117898627701
489,489,0.0,11.26445680549892
490,490,0.0,11.189250277323698
491,491,0.0,11.046547146404436
492,492,0.3193756126123227,10.902158868900774
493,493,0.0,10.744297196967285
494,494,0.0,10.594077803910174
495,495,0.0,10.46397120663929
496,496,0.0,10.368119455658954
497,497,0.0,10.318611485943014
498,498,-0.17736666666666664,10.328611485943014
499,499,-0.16741666666666666,10.338611485943016
500,500,-0.1727333333333333,10.348611485943014
501,501,-0.1666083333333333,10.358611485943015
502,502,-0.17814166666666664,10.368611485943015
503,503,-0.1765583333333333,10.378611485943015
504,504,0.3096786703601109,10.423222599516421
505,505,0.0,10.445000599516423
506,506,0.0,10.46637939118309
507,507,0.0,10.488090766183088
508,508,0.0,10.509006974516423
509,509,0.0,10.53051414118309
510,510,0.0,10.558861474516423
511,511,-0.269225,10.568861474516423
512,512,0.8677175990000919,10.578861474516422
513,513,0.0,10.515994974993315
514,514,0.0,10.452876336703934
515,515,0.0,10.312592972444513
516,516,0.3252962514154216,10.17811403083541
517,517,0.0,10.021198743513022
518,518,0.0,9.87994301672534
519,519,0.0,9.756317206860917
520,520,0.0,9.70872572047601
521,521,0.0,9.654915599469776
522,522,-0.1605833333333333,9.664915599469776
523,523,-0.1753333333333333,9.674915599469777
524,524,-0.171775,9.684915599469775
525,525,-0.1947083333333333,9.694915599469777
526,526,-0.17454166666666665,9.704915599469775
527,527,-0.1792333333333333,9.714915599469776
528,528,0.011368421052631576,9.736699671838196
529,529,0.0,9.75817813017153
530,530,0.0,9.779535796838196
531,531,0.0,9.80046825517153
532,532,0.0,9.821884421838197
533,533,0.0,9.842725338504863
534,534,0.0,9.871199421838197
535,535,0.0,9.898642713504863
536,536,0.07967918078641767,9.908642713504864
537,537,0.0,9.846063106393839
538,538,0.0,9.774910186258438
539,539,3.6803899762631835,9.784910186258436
540,540,2.5928376163335667,9.794910186258438
541,541,3.498061246232893,9.784721297227334
542,542,0.0,9.638865900987813
543,543,0.0,9.51386134139348
544,544,-0.1022177760466938,9.523861341393479
545,545,-0.3925025283234633,9.533861341393479
546,546,-2.4749833333333333,9.543861341393479
547,547,-2.59635,9.553861341393478
548,548,-0.802025,9.56386134139348
549,549,-0.6869916666666666,9.573861341393478
550,550,-0.9495666666666666,9.58386134139348
551,551,-0.8653416666666666,9.593861341393477
552,552,0.011368421052632131,9.671101247095233
553,553,0.0,9.736455788761898
554,554,0.0,9.807436080428566
555,555,0.0,9.878046955428566
556,556,0.0,9.948872330428568
557,557,0.0,10.021737080428569
558,558,0.0,10.085788372095234
559,559,0.0,10.189610455428566
560,560,0.22357519417506955,10.199610455428566
561,561,0.0,10.173630085872908
562,562,0.0,10.144893412173056
563,563,0.0,10.036281142039464
564,564,3.6463176959449695,10.04286818906848
565,565,0.0,9.90507171925831
566,566,0.0,9.791240841022624
567,567,0.0,9.721959644811673
568,568,0.0,9.665567220944226
569,569,0.0,9.65912587180692
570,570,-1.211666666666667,9.66912587180692
571,571,-0.6669416666666667,9.679125871806919
572,572,-0.5513083333333334,9.689125871806919
573,573,-0.53805,9.69912587180692
574,574,-0.2770333333333333,9.709125871806918
575,575,-0.2270583333333333,9.71912587180692
576,576,0.7875826408125576,9.794225493459736
577,577,0.0,9.818374368459736
578,578,0.0,9.85194445179307
579,579,0.0,9.885435451793068
580,580,0.0,9.925726535126401
581,581,0.0,9.949309910126402
582,582,0.0,9.982202910126402
583,583,-0.7005333333333335,9.992202910126402
584,584,0.18140645068750386,10.002202910126401
585,585,0.0,9.969896616873765
586,586,0.9842154540845044,9.943490879237483
587,587,0.0,9.833717707853754
588,588,2.491667107231687,9.843717707853754
589,589,0.0,9.71299221652009
590,590,0.0,9.576462586775023
591,591,0.0,9.47284930563331
592,592,0.0,9.406134724604966
593,593,0.0,9.382544882635381
594,594,-0.7784500000000001,9.392544882635383
595,595,-0.6321083333333334,9.402544882635382
596,596,-0.5530666666666666,9.412544882635382
597,597,-0.624,9.422544882635382
598,598,-0.39224166666666654,9.432544882635382
599,599,-0.3003166666666666,9.442544882635381
600,600,4.999999999999999,9.791129882635381
601,601,0.0,9.814292924302048
602,602,0.0,9.837789090968714
603,603,2.532064520829601,10.025483243155971
604,604,0.0,10.048278493155973
605,605,0.0,10.071695034822639
606,606,0.0,10.101359701489304
607,607,-1.5140583333333335,10.111359701489306
608,608,-1.9381639436863891,10.121359701489304
609,609,-1.733012131433854,10.131359701489306
610,610,-1.598346321595134,10.141359701489305
611,611,1.341619305262384,10.151359701489305
612,612,1.9622560409980048,10.097207636080665
613,613,0.0,9.958733188440272
614,614,0.0,9.828545153074197
615,615,0.0,9.785647670826744
616,616,0.0,9.71851804821856
617,617,0.0,9.708969210281621
618,618,-0.7720583333333334,9.718969210281621
619,619,-0.6422916666666666,9.728969210281623
620,620,-0.641075,9.73896921028162
621,621,-0.4743916666666666,9.748969210281622
622,622,-0.21649166666666664,9.75896921028162
623,623,-0.21876666666666664,9.768969210281622
624,624,2.5078447563946185,9.957602952780604
625,625,0.0,9.982402369447271
626,626,0.0,10.007348036113939
627,627,0.0,10.042694244447272
628,628,0.0,10.08141178611394
629,629,0.0,10.141754286113938
630,630,0.0,10.215061577780604
631,631,-1.3656166666666667,10.225061577780606
632,632,-0.7416798033818406,10.235061577780606
633,633,-0.14320842259763422,10.245061577780605
634,634,1.1541377365446484,10.255061577780605
635,635,0.7945004943694033,10.177694027684524
636,636,3.610074603804327,10.187694027684525
637,637,0.0,10.038002058020492
638,638,0.0,9.897528876194723
639,639,0.0,9.824891649946297
640,640,0.0,9.79164663805621
641,641,0.0,9.770523229646717
642,642,-1.6218583333333334,9.780523229646716
643,643,-0.7147000000000001,9.790523229646716
644,644,-0.8265833333333334,9.800523229646718
645,645,-0.5096083333333334,9.810523229646718
646,646,-0.37586666666666657,9.820523229646717
647,647,-0.9501666666666664,9.830523229646717
648,648,3.8150602058771863,10.163799768028735
649,649,0.0,10.272312143028735
650,650,0.0,10.372354476362066
651,651,0.0,10.479115643028734
652,652,0.0,10.576052059695401
653,653,0.0,10.690573143028734
654,654,0.0,10.819399643028735
655,655,-2.0782333333333334,10.829399643028733
656,656,-1.3533160024708268,10.839399643028734
657,657,0.26611788096100497,10.849399643028734
658,658,0.0,10.829097158472884
659,659,0.7483832675095218,10.751161732289452
660,660,3.370914363994851,10.761161732289452
661,661,0.0,10.618631649059528
662,662,0.0,10.510399984853255
663,663,0.0,10.396811804645516
664,664,0.0,10.325736684267
665,665,0.0,10.307750656021291
666,666,-0.7106416666666666,10.31775065602129
667,667,-0.6274833333333334,10.32775065602129
668,668,-0.795,10.33775065602129
669,669,-0.7571500000000001,10.34775065602129
670,670,-0.3609916666666666,10.35775065602129
671,671,-0.6873333333333334,10.36775065602129
672,672,2.6893188282269884,10.619144546522712
673,673,0.0,10.697299754856045
674,674,0.0,10.797406004856045
675,675,0.0,10.894299629856045
676,676,0.0,10.981190296522712
677,677,0.0,11.100653546522711
678,678,0.0,11.20317617152271
679,679,-1.6103500000000002,11.213176171522711
680,680,-0.8046493541863733,11.22317617152271
681,681,0.0,11.233176171522711
682,682,0.6366745112846229,11.23178765119418
683,683,2.8098510211633667,11.24178765119418
684,684,3.6433850527400407,11.25178765119418
685,685,-0.20137004022098534,11.26178765119418
686,686,-0.7036717587725596,11.271787651194181
687,687,-0.7168424497166832,11.281787651194179
688,688,-0.6984910568186251,11.29178765119418
689,689,-0.558972330936678,11.30178765119418
690,690,-0.682225,11.31178765119418
691,691,-0.657075,11.32178765119418
692,692,-0.7287416666666666,11.33178765119418
693,693,-0.6570833333333334,11.34178765119418
694,694,-0.3377833333333333,11.35178765119418
695,695,-0.4384333333333333,11.36178765119418
696,696,0.014210526315791004,11.418533627071373
697,697,0.0,11.477954210404706
698,698,0.0,11.550579543738039
699,699,0.0,11.62755879373804
700,700,0.0,11.70612241873804
701,701,0.0,11.782141835404705
702,702,0.0,11.882700918738038
703,703,0.0,12.017387710404705
704,704,0.0,12.052849911509258
705,705,0.0,12.0953066148675
706,706,0.6385747834231572,12.105306614867501
707,707,0.0,12.018384212892359
708,708,2.0800873140394174,12.028384212892359
709,709,0.0,11.881987055542442
710,710,0.0,11.741413146503913
711,711,1.114168927468174,11.669025123701733
712,712,0.0,11.580583274008646
713,713,0.0,11.533768252513683
714,714,-0.593375,11.543768252513683
715,715,-0.706525,11.553768252513684
716,716,-0.63785,11.563768252513682
717,717,-0.5415333333333334,11.573768252513684
718,718,-0.37361666666666654,11.583768252513682
719,719,-0.588275,11.593768252513684
720,720,0.015631578947369718,11.659941138478597
721,721,0.0,11.740857221811929
722,722,0.0,11.83742422181193
723,723,0.0,11.939468013478598
724,724,0.0,12.053310930145262
725,725,0.0,12.157381096811928
726,726,0.0,12.266029971811928
727,727,0.0,12.410354096811929
728,728,0.0,12.443295135816406
729,729,0.0,12.478500047583903
730,730,0.0,12.497300137178026
731,731,2.2419844867278083,12.507300137178026
732,732,3.6301811624064366,12.517300137178026
733,733,0.045156838076376514,12.378730098261403
734,734,0.0,12.237798254229585
735,735,0.0,12.182390085085867
736,736,0.0,12.099730423807483
737,737,-0.4769777113742522,12.10973042380748
738,738,-0.746025,12.119730423807482
739,739,-0.683975,12.129730423807482
740,740,-2.292508333333333,12.139730423807482
741,741,-0.5993333333333334,12.149730423807481
742,742,-0.2760583333333333,12.159730423807481
743,743,-0.2488333333333333,12.169730423807481
