localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,0.8808666666666666,50.62,0.17,2.71,-2.7223,1,1.0,0.0,2.54475,0.7779833333333331,0.0,0.0,0.0
2016-01-08 01:00:00,0.5963166666666666,49.06,0.15,2.29,-1.88293,1,1.0,1.0,0.8808666666666666,0.5968333333333332,0.0,0.0,0.0
2016-01-08 02:00:00,0.5481,47.83,0.13,3.21,-2.06407,1,1.0,2.0,0.5963166666666666,1.4826333333333332,0.0,0.0,0.0
2016-01-08 03:00:00,0.5598166666666666,46.86,0.08,2.22,-2.11499,1,1.0,3.0,0.5481,1.0420833333333333,0.0,0.0,0.0
2016-01-08 04:00:00,0.5216833333333332,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.5598166666666666,0.5765,0.0,0.0,0.0
2016-01-08 05:00:00,1.0263833333333332,46.02,0.13,2.18,-1.84323,1,1.0,5.0,0.5216833333333332,0.7862666666666666,0.0,0.0,0.0
2016-01-08 06:00:00,1.0930166666666667,45.42,0.21,2.74,-2.04171,1,1.0,6.0,1.0263833333333332,0.7979,0.0,0.0,0.0
2016-01-08 07:00:00,1.0293666666666668,45.25,0.29,2.52,-1.87128,1,1.0,7.0,1.0930166666666667,0.7755333333333331,0.0,0.0,0.0
2016-01-08 08:00:00,0.72565,46.18,0.2,1.07,44.695,1,1.0,8.0,1.0293666666666668,0.7549,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,0.6986333333333332,48.91,0.2,1.04,200.065,1,1.0,9.0,0.72565,0.6131166666666666,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,0.7167666666666666,51.99,0.83,1.02,417.158,1,1.0,10.0,0.6986333333333332,0.6712833333333332,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,0.6844666666666666,55.57,0.87,2.1,718.319,1,1.0,11.0,0.7167666666666666,2.320816666666667,4.391813800681518,3.210992758502223,0.3213061855728509
2016-01-08 12:00:00,0.8229333333333331,60.05,0.4,4.03,477.962,1,1.0,12.0,0.6844666666666666,0.89935,2.43365992137409,4.391813800681518,0.23457517267784486
2016-01-08 13:00:00,0.9763333333333332,61.63,0.4,3.96,460.8130000000001,1,1.0,13.0,0.8229333333333331,0.8047166666666666,2.2271076143159423,2.43365992137409,0.2649890320074589
2016-01-08 14:00:00,1.53795,62.8,0.37,3.02,317.875,1,1.0,14.0,0.9763333333333332,3.0466333333333333,1.272065173751013,2.2271076143159423,0.28555578469387977
2016-01-08 15:00:00,0.84195,63.67,0.2,2.97,183.556,1,1.0,15.0,1.53795,3.587733333333333,0.603929709562198,1.272065173751013,0.8129302061717937
2016-01-08 16:00:00,0.6075833333333333,63.98,0.26,2.35,173.593,1,1.0,16.0,0.84195,1.2143833333333331,0.8059084064129786,0.603929709562198,0.015444166396585
2016-01-08 17:00:00,0.5988666666666665,63.02,0.28,1.71,76.5486,1,1.0,17.0,0.6075833333333333,0.6543833333333332,0.5356902322862644,0.8059084064129786,0.0
2016-01-08 18:00:00,0.7993333333333331,60.52,0.24,0.48,-0.985291,1,1.0,18.0,0.5988666666666665,0.7590666666666666,0.0,0.5356902322862644,0.0
2016-01-08 19:00:00,0.74425,58.16,0.16,0.26,-3.35366,1,1.0,19.0,0.7993333333333331,1.4542333333333333,0.0,0.0,0.0
2016-01-08 20:00:00,0.7517666666666666,55.61,0.11,0.82,-2.92939,1,1.0,20.0,0.74425,1.32255,0.0,0.0,0.0
2016-01-08 21:00:00,0.7234666666666665,55.71,0.36,2.13,-2.94151,1,1.0,21.0,0.7517666666666666,1.328466666666667,0.0,0.0,0.0
2016-01-08 22:00:00,0.75535,55.53,0.5,2.62,-2.72099,1,1.0,22.0,0.7234666666666665,2.164333333333333,0.0,0.0,0.0
2016-01-08 23:00:00,0.7281833333333332,55.39,0.35,5.08,-2.72138,1,1.0,23.0,0.75535,0.8234666666666666,0.0,0.0,0.0
2016-01-09 00:00:00,0.7337333333333332,54.77,0.65,5.57,-2.72138,0,1.0,0.0,0.7281833333333332,0.6558333333333332,0.0,0.0,0.0
2016-01-09 01:00:00,0.7431,54.17,0.4,4.35,-1.70653,0,1.0,1.0,0.7337333333333332,0.5563833333333332,0.0,0.0,0.0
2016-01-09 02:00:00,0.7218666666666665,52.12,0.2,4.93,-2.72138,0,1.0,2.0,0.7431,1.4380000000000002,0.0,0.0,0.0
2016-01-09 03:00:00,0.7502333333333331,50.85,0.03,4.69,-2.78983,0,1.0,3.0,0.7218666666666665,0.9849833333333332,0.0,0.0,0.0
2016-01-09 04:00:00,0.72645,49.08,0.02,4.8,-2.7223,0,1.0,4.0,0.7502333333333331,0.4754666666666666,0.0,0.0,0.0
2016-01-09 05:00:00,0.74155,47.68,0.02,5.45,-3.05721,0,1.0,5.0,0.72645,0.5130833333333332,0.0,0.0,0.0
2016-01-09 06:00:00,0.73955,46.28,0.03,5.81,-3.32412,0,1.0,6.0,0.74155,0.7248,0.0,0.0,0.0
2016-01-09 07:00:00,0.6357166666666666,44.94,0.09,7.16,-3.04661,0,1.0,7.0,0.73955,0.7124333333333333,0.0,0.0,0.0
2016-01-09 08:00:00,0.6061,44.18,0.17,8.08,96.5951,0,1.0,8.0,0.6357166666666666,0.5764833333333332,1.1149837388216242,0.0,0.0
2016-01-09 09:00:00,0.5422666666666666,45.02,0.48,9.01,307.435,0,1.0,9.0,0.6061,0.7510833333333331,2.6866078767903105,1.1149837388216242,0.0
2016-01-09 10:00:00,0.5903,47.18,0.25,9.7,495.721,0,1.0,10.0,0.5422666666666666,0.6104833333333332,3.688552863481012,2.6866078767903105,0.0
2016-01-09 11:00:00,0.5742,49.56,0.19,10.04,646.1469999999998,0,1.0,11.0,0.5903,0.8428,4.331439655127588,3.688552863481012,0.08768311704290457
2016-01-09 12:00:00,0.5415166666666666,50.73,0.26,10.12,730.58,0,1.0,12.0,0.5742,0.8161,4.621419538336382,4.331439655127588,0.1468606909177954
2016-01-09 13:00:00,0.6049833333333332,51.4,0.31,9.99,735.3660000000001,0,1.0,13.0,0.5415166666666666,0.8759833333333331,4.6298413964396286,4.621419538336382,0.16665068867923494
2016-01-09 14:00:00,0.56555,50.78,0.36,10.29,698.692,0,1.0,14.0,0.6049833333333332,1.1799166666666667,4.489915690316047,4.6298413964396286,0.06792197461444359
2016-01-09 15:00:00,0.5432166666666666,49.14,0.24,10.53,501.337,0,1.0,15.0,0.56555,1.1467,3.7304747033771624,4.489915690316047,0.10652413480383144
2016-01-09 16:00:00,0.6085,47.24,0.26,9.38,379.6880000000001,0,1.0,16.0,0.5432166666666666,0.7880666666666666,3.0462222849115537,3.7304747033771624,0.0
2016-01-09 17:00:00,0.5815333333333332,45.22,0.42,10.16,183.617,0,1.0,17.0,0.6085,0.7712333333333331,1.6905175788227031,3.0462222849115537,0.02100564558669552
2016-01-09 18:00:00,0.7130333333333332,43.3,0.44,9.6,-0.974575,0,1.0,18.0,0.5815333333333332,0.7312833333333332,0.0,1.6905175788227031,0.0
2016-01-09 19:00:00,1.0093833333333333,42.62,0.61,9.41,-3.3161,0,1.0,19.0,0.7130333333333332,1.331,0.0,0.0,0.0
2016-01-09 20:00:00,0.6909,41.7,0.6,8.97,-3.2886300000000004,0,1.0,20.0,1.0093833333333333,1.986716666666667,0.0,0.0,0.0
2016-01-09 21:00:00,0.7261166666666665,40.98,0.59,7.61,-2.98318,0,1.0,21.0,0.6909,1.8243,0.0,0.0,0.0
2016-01-09 22:00:00,0.91935,39.94,0.27,7.2,-2.72308,0,1.0,22.0,0.7261166666666665,2.024516666666667,0.0,0.0,0.0
2016-01-09 23:00:00,0.6923333333333332,38.78,0.18,5.96,-3.06363,0,1.0,23.0,0.91935,1.7772666666666668,0.0,0.0,0.0
2016-01-10 00:00:00,0.9840000000000001,37.53,0.26,5.99,-2.75245,0,1.0,0.0,0.6923333333333332,1.13885,0.0,0.0,0.0
2016-01-10 01:00:00,0.7610166666666666,36.74,0.26,6.21,-2.88895,0,1.0,1.0,0.9840000000000001,0.6584333333333332,0.0,0.0,0.0
2016-01-10 02:00:00,0.7648166666666666,35.7,0.25,5.58,-2.72503,0,1.0,2.0,0.7610166666666666,0.53965,0.0,0.0,0.0
2016-01-10 03:00:00,0.8916166666666666,34.87,0.24,5.57,-2.72534,0,1.0,3.0,0.7648166666666666,0.5784333333333332,0.0,0.0,0.0
2016-01-10 04:00:00,0.9430166666666664,33.93,0.24,5.51,-2.72593,0,1.0,4.0,0.8916166666666666,0.5339666666666666,0.0,0.0,0.0
2016-01-10 05:00:00,0.8436666666666666,33.09,0.25,5.45,-2.64081,0,1.0,5.0,0.9430166666666664,1.55565,0.0,0.0,0.0
2016-01-10 06:00:00,1.0692666666666668,32.81,0.25,5.51,-2.78848,0,1.0,6.0,0.8436666666666666,1.294166666666667,0.0,0.0,0.0
2016-01-10 07:00:00,0.6465666666666666,32.85,0.25,5.15,-2.7263900000000003,0,1.0,7.0,1.0692666666666668,0.5323833333333332,0.0,0.0,0.0
2016-01-10 08:00:00,0.6532666666666666,33.45,0.25,4.69,98.3846,0,1.0,8.0,0.6465666666666666,0.5076166666666666,1.1492671794113385,0.0,0.03753145643346103
2016-01-10 09:00:00,0.7229,36.4,0.25,6.72,305.726,0,1.0,9.0,0.6532666666666666,0.3550833333333333,2.73247559602085,1.1492671794113385,0.3797542679023733
2016-01-10 10:00:00,0.7165,39.31,0.25,6.98,493.286,0,1.0,10.0,0.7229,0.5010166666666666,3.747618555923737,2.73247559602085,1.0323411885604146
2016-01-10 11:00:00,0.6495166666666666,41.66,0.25,6.0,642.173,0,1.0,11.0,0.7165,0.7213666666666665,4.402553806425389,3.747618555923737,2.024158865059833
2016-01-10 12:00:00,0.6975,44.51,0.22,4.82,726.3,0,1.0,12.0,0.6495166666666666,0.5211333333333332,4.679983575575943,4.402553806425389,1.1694255421262594
2016-01-10 13:00:00,0.6340666666666666,46.3,0.22,4.42,740.045,0,1.0,13.0,0.6975,0.5663833333333332,4.700526082244952,4.679983575575943,0.6104297826537477
2016-01-10 14:00:00,0.5875,47.64,0.22,4.35,679.498,0,1.0,14.0,0.6340666666666666,0.4059666666666665,4.473811282008401,4.700526082244952,0.4216841201428012
2016-01-10 15:00:00,0.5752833333333331,48.42,0.28,3.77,551.374,0,1.0,15.0,0.5875,0.3934166666666665,3.917085754332695,4.473811282008401,1.0345893004729707
2016-01-10 16:00:00,0.5906166666666666,48.35,0.4,3.13,375.13,0,1.0,16.0,0.5752833333333331,2.281283333333333,3.020753543196497,3.917085754332695,0.7495107004397291
2016-01-10 17:00:00,0.6605,46.81,0.55,3.71,169.041,0,1.0,17.0,0.5906166666666666,2.9409666666666667,1.6753075936676474,3.020753543196497,0.10855765139430326
2016-01-10 18:00:00,1.1544333333333332,44.17,0.69,3.79,1.83744,0,1.0,18.0,0.6605,1.3852,0.0,1.6753075936676474,0.0
2016-01-10 19:00:00,1.4966666666666668,42.14,0.67,3.77,-2.72317,0,1.0,19.0,1.1544333333333332,1.4951833333333333,0.0,0.0,0.0
2016-01-10 20:00:00,1.2764,41.25,0.63,2.91,-2.72414,0,1.0,20.0,1.4966666666666668,1.556633333333333,0.0,0.0,0.0
2016-01-10 21:00:00,1.0400666666666667,40.2,0.69,2.52,-2.72474,0,1.0,21.0,1.2764,1.1498333333333333,0.0,0.0,0.0
2016-01-10 22:00:00,0.9360833333333332,39.36,0.61,3.24,-2.7251,0,1.0,22.0,1.0400666666666667,3.929766666666666,0.0,0.0,0.0
2016-01-10 23:00:00,0.8534833333333331,38.54,0.66,3.45,-2.72553,0,1.0,23.0,0.9360833333333332,1.72175,0.0,0.0,0.0
2016-01-11 00:00:00,0.7826333333333331,38.75,0.61,2.61,-2.38512,1,1.0,0.0,0.8534833333333331,0.6847833333333332,0.0,0.0,0.0
2016-01-11 01:00:00,0.79915,36.82,0.38,2.14,-1.90233,1,1.0,1.0,0.7826333333333331,0.6243833333333332,0.0,0.0,0.0
2016-01-11 02:00:00,0.72355,35.56,0.3,1.61,-1.87381,1,1.0,2.0,0.79915,0.6863166666666666,0.0,0.0,0.0
2016-01-11 03:00:00,0.8145333333333331,34.32,0.23,1.67,-1.6977400000000002,1,1.0,3.0,0.72355,0.6247166666666666,0.0,0.0,0.0
2016-01-11 04:00:00,0.6611833333333332,34.25,0.22,1.99,-1.70318,1,1.0,4.0,0.8145333333333331,0.5799666666666666,0.0,0.0,0.0
2016-01-11 05:00:00,0.7067166666666665,33.86,0.2,1.2,-1.70317,1,1.0,5.0,0.6611833333333332,0.7885666666666666,0.0,0.0,0.0
2016-01-11 06:00:00,0.8998,33.07,0.2,1.18,-1.70317,1,1.0,6.0,0.7067166666666665,0.86015,0.0,0.0,0.0
2016-01-11 07:00:00,0.8834833333333331,34.02,0.22,0.85,-1.70297,1,1.0,7.0,0.8998,0.9899,0.0,0.0,0.0
2016-01-11 08:00:00,1.16775,35.4,0.24,0.76,7.45873,1,1.0,8.0,0.8834833333333331,1.7413666666666667,0.0,0.0,0.4281803684899524
2016-01-11 09:00:00,1.0214666666666667,38.65,0.24,1.44,38.0793,1,1.0,9.0,1.16775,1.1966833333333329,0.08037086031484225,0.0,0.8331037483257662
2016-01-11 10:00:00,0.778,42.28,0.21,1.21,58.976000000000006,1,1.0,10.0,1.0214666666666667,0.8115666666666665,0.14879505032757873,0.08037086031484225,1.0666010617156367
2016-01-11 11:00:00,0.75595,45.77,0.33,1.19,100.476,1,1.0,11.0,0.778,0.60215,0.28974185240527506,0.14879505032757873,3.3357898528307146
2016-01-11 12:00:00,0.7285,48.99,0.29,1.23,96.0593,1,1.0,12.0,0.75595,0.5669333333333332,0.2689741644221765,0.28974185240527506,4.4690815358814975
2016-01-11 13:00:00,0.7306166666666665,51.35,0.27,1.51,205.842,1,1.0,13.0,0.7285,0.8307833333333331,0.6733880224251773,0.2689741644221765,4.561341029970514
2016-01-11 14:00:00,0.7451,52.74,0.27,1.43,133.966,1,1.0,14.0,0.7306166666666665,1.9356833333333328,0.3989587999975816,0.6733880224251773,4.330756643601776
2016-01-11 15:00:00,0.7117,54.29,0.27,1.55,134.148,1,1.0,15.0,0.7451,0.6019333333333332,0.4015017447081838,0.3989587999975816,3.778289036092633
2016-01-11 16:00:00,0.8039666666666666,54.25,0.31,1.17,36.3502,1,1.0,16.0,0.7117,0.5782666666666666,0.06668509033566784,0.4015017447081838,2.8944303337395283
2016-01-11 17:00:00,4.518633333333333,53.32,0.29,1.42,15.6926,1,1.0,17.0,0.8039666666666666,0.6183666666666666,0.0027000391453239013,0.06668509033566784,1.4900675173471358
2016-01-11 18:00:00,2.30035,50.36,0.21,1.33,-1.02122,1,1.0,18.0,4.518633333333333,0.73805,0.0,0.0027000391453239013,0.0
2016-01-11 19:00:00,2.3223166666666666,46.73,0.23,1.82,-1.83292,1,1.0,19.0,2.30035,0.8081333333333331,0.0,0.0,0.0
2016-01-11 20:00:00,1.37895,44.19,0.21,1.26,-1.8330000000000002,1,1.0,20.0,2.3223166666666666,1.3107,0.0,0.0,0.0
2016-01-11 21:00:00,1.3722833333333333,42.17,0.02,0.47,-2.54245,1,1.0,21.0,1.37895,1.0514,0.0,0.0,0.0
2016-01-11 22:00:00,1.2995,40.42,0.0,0.34,-1.70253,1,1.0,22.0,1.3722833333333333,0.8019833333333329,0.0,0.0,0.0
2016-01-11 23:00:00,4.127566666666667,38.6,0.0,0.72,-1.7023099999999998,1,1.0,23.0,1.2995,0.6656833333333332,0.0,0.0,0.0
2016-01-12 00:00:00,2.5700333333333334,38.27,0.0,1.1,-1.7021700000000002,1,1.0,0.0,4.127566666666667,0.5889333333333332,0.0,0.0,0.0
2016-01-12 01:00:00,0.8368666666666666,37.53,0.0,1.28,-1.70208,1,1.0,1.0,2.5700333333333334,0.6323166666666666,0.0,0.0,0.0
2016-01-12 02:00:00,0.5076666666666666,36.57,0.0,1.57,-1.70202,1,1.0,2.0,0.8368666666666666,0.5727666666666666,0.0,0.0,0.0
2016-01-12 03:00:00,0.66885,35.76,0.0,1.59,-2.24129,1,1.0,3.0,0.5076666666666666,0.6117666666666666,0.0,0.0,0.0
2016-01-12 04:00:00,0.6765166666666667,36.08,0.0,2.45,-1.70253,1,1.0,4.0,0.66885,0.6323166666666666,0.0,0.0,0.0
2016-01-12 05:00:00,0.6706166666666666,35.86,0.01,2.72,-2.05424,1,1.0,5.0,0.6765166666666667,0.6567,0.0,0.0,0.0
2016-01-12 06:00:00,1.0120666666666664,36.0,0.01,2.81,-2.04304,1,1.0,6.0,0.6706166666666666,0.9599833333333332,0.0,0.0,0.0
2016-01-12 07:00:00,1.10955,36.9,0.01,2.45,-2.38356,1,1.0,7.0,1.0120666666666664,1.1283166666666669,0.0,0.0,0.0
2016-01-12 08:00:00,0.8770166666666666,38.9,0.0,3.64,27.1961,1,1.0,8.0,1.10955,0.7451,0.04063964028745378,0.0,0.022215807561698973
2016-01-12 09:00:00,0.7633166666666666,43.31,0.0,4.22,147.20600000000005,1,1.0,9.0,0.8770166666666666,0.8483833333333329,0.7355222165888863,0.04063964028745378,0.19825433857323985
2016-01-12 10:00:00,0.5888,49.14,0.01,2.73,226.846,1,1.0,10.0,0.7633166666666666,0.78365,0.9517892471857226,0.7355222165888863,0.642458379298147
2016-01-12 11:00:00,1.0352,54.87,0.01,3.57,421.519,1,1.0,11.0,0.5888,0.7044,2.2307971767849475,0.9517892471857226,0.5017099079393796
2016-01-12 12:00:00,0.7703166666666666,58.98,0.01,3.09,370.307,1,1.0,12.0,1.0352,0.6265,1.5246153040688717,2.2307971767849475,0.6870063038392236
2016-01-12 13:00:00,0.9389833333333332,61.83,0.01,1.72,396.67800000000005,1,1.0,13.0,0.7703166666666666,0.5891833333333332,1.6719405577406563,1.5246153040688717,0.4297471947028848
2016-01-12 14:00:00,0.7128166666666667,63.2,0.01,0.98,562.524,1,1.0,14.0,0.9389833333333332,0.7026,3.584685661913643,1.6719405577406563,0.3058023468234331
2016-01-12 15:00:00,1.3951166666666668,63.53,0.01,0.91,427.423,1,1.0,15.0,0.7128166666666667,0.5756333333333332,2.830151636849436,3.584685661913643,0.22134578928311754
2016-01-12 16:00:00,3.35685,63.32,0.01,0.69,130.026,1,1.0,16.0,1.3951166666666668,0.5839166666666666,0.4181149288310897,2.830151636849436,0.08559363498328885
2016-01-12 17:00:00,0.96375,62.08,0.01,0.92,104.08,1,1.0,17.0,3.35685,0.7176333333333332,0.980742504340426,0.4181149288310897,0.003906318644081628
2016-01-12 18:00:00,0.8115666666666665,57.14,0.01,2.46,0.906921,1,1.0,18.0,0.96375,2.11185,0.0,0.980742504340426,0.0
2016-01-12 19:00:00,0.9535666666666665,53.09,0.0,1.72,-2.3075,1,1.0,19.0,0.8115666666666665,2.606583333333333,0.0,0.0,0.0
2016-01-12 20:00:00,1.8883,50.74,0.0,1.97,-2.38147,1,1.0,20.0,0.9535666666666665,3.9814833333333333,0.0,0.0,0.0
2016-01-12 21:00:00,1.4970666666666668,47.18,0.0,1.95,-2.09277,1,1.0,21.0,1.8883,1.6106333333333331,0.0,0.0,0.0
2016-01-12 22:00:00,0.9504166666666664,45.53,0.0,1.28,-2.25157,1,1.0,22.0,1.4970666666666668,1.07255,0.0,0.0,0.0
2016-01-12 23:00:00,0.61855,44.05,0.0,1.12,-2.21208,1,1.0,23.0,0.9504166666666664,0.9087333333333332,0.0,0.0,0.0
2016-01-13 00:00:00,0.6362166666666667,44.6,0.04,1.64,-2.38242,1,1.0,0.0,0.61855,0.8572,0.0,0.0,0.0
2016-01-13 01:00:00,0.5924833333333333,43.41,0.11,1.97,-2.72321,1,1.0,1.0,0.6362166666666667,0.6164333333333332,0.0,0.0,0.0
2016-01-13 02:00:00,0.5333666666666665,43.07,0.11,2.69,-2.38282,1,1.0,2.0,0.5924833333333333,0.59675,0.0,0.0,0.0
2016-01-13 03:00:00,0.58045,42.58,0.14,2.47,-2.72323,1,1.0,3.0,0.5333666666666665,0.5807,0.0,0.0,0.0
2016-01-13 04:00:00,0.59555,40.81,0.17,1.93,-2.72407,1,1.0,4.0,0.58045,0.5114666666666666,0.0,0.0,0.0
2016-01-13 05:00:00,0.4780166666666666,39.78,0.21,1.95,-2.7242,1,1.0,5.0,0.59555,0.5422,0.0,0.0,0.0
2016-01-13 06:00:00,0.8505,38.71,0.25,1.3,-2.7242,1,1.0,6.0,0.4780166666666666,0.9416166666666664,0.0,0.0,0.0
2016-01-13 07:00:00,1.1708666666666667,39.13,0.25,1.45,-2.04334,1,1.0,7.0,0.8505,1.4373833333333332,0.0,0.0,0.0
2016-01-13 08:00:00,0.9251666666666664,40.39,0.25,1.61,57.5718,1,1.0,8.0,1.1708666666666667,1.5742666666666667,0.6413535556130202,0.0,0.1261374475190889
2016-01-13 09:00:00,0.6578666666666666,46.26,0.24,1.7,409.36,1,1.0,9.0,0.9251666666666664,1.0403333333333329,2.5432433382289434,0.6413535556130202,0.12650533279736034
2016-01-13 10:00:00,0.499,51.95,0.28,2.88,158.49200000000005,1,1.0,10.0,0.6578666666666666,0.9547,0.5130686053040965,2.5432433382289434,3.669840527872553
2016-01-13 11:00:00,0.5739666666666666,56.91,0.34,4.67,145.452,1,1.0,11.0,0.499,0.8977333333333329,0.4341407318686587,0.5130686053040965,1.9506621976001952
2016-01-13 12:00:00,0.55135,60.94,0.36,5.18,174.173,1,1.0,12.0,0.5739666666666666,1.0367166666666667,0.5279908375116963,0.4341407318686587,1.3552877760487192
2016-01-13 13:00:00,0.5761166666666666,62.95,0.32,5.78,372.262,1,1.0,13.0,0.55135,4.231733333333334,1.4926768418999816,0.5279908375116963,0.47588378425878103
2016-01-13 14:00:00,0.73635,63.93,0.24,6.06,188.099,1,1.0,14.0,0.5761166666666666,0.67935,0.5816416460651046,1.4926768418999816,0.6017107746244342
2016-01-13 15:00:00,1.8170833333333327,64.87,0.18,6.19,76.3134,1,1.0,15.0,0.73635,2.587466666666667,0.18953037947172996,0.5816416460651046,2.658068661842571
2016-01-13 16:00:00,2.59555,64.46,0.2,6.05,154.349,1,1.0,16.0,1.8170833333333327,3.1027,0.5825047751276157,0.18953037947172996,1.1883175818814276
2016-01-13 17:00:00,1.9710333333333327,62.89,0.14,4.95,26.6239,1,1.0,17.0,2.59555,1.5005833333333332,0.03301989403285786,0.5825047751276157,0.8969441114325802
2016-01-13 18:00:00,0.9742833333333332,59.65,0.09,3.73,-0.691329,1,1.0,18.0,1.9710333333333327,1.29735,0.0,0.03301989403285786,0.0
2016-01-13 19:00:00,1.4933333333333332,56.64,0.03,2.75,-1.995,1,1.0,19.0,0.9742833333333332,1.2412666666666667,0.0,0.0,0.0
2016-01-13 20:00:00,1.727833333333333,54.02,0.01,2.21,-1.94405,1,1.0,20.0,1.4933333333333332,1.2145,0.0,0.0,0.0
2016-01-13 21:00:00,2.5860333333333334,51.44,0.02,1.77,-1.93857,1,1.0,21.0,1.727833333333333,0.9167833333333332,0.0,0.0,0.0
2016-01-13 22:00:00,1.60295,48.67,0.02,2.67,-2.31278,1,1.0,22.0,2.5860333333333334,0.7356166666666665,0.0,0.0,0.0
2016-01-13 23:00:00,0.7748666666666666,47.86,0.02,1.76,-4.01929,1,1.0,23.0,1.60295,0.5866,0.0,0.0,0.0
2016-01-14 00:00:00,0.66835,47.32,0.09,2.23,-2.38121,1,1.0,0.0,0.7748666666666666,0.6044833333333332,0.0,0.0,0.0
2016-01-14 01:00:00,0.6217333333333332,47.29,0.17,2.56,-2.72138,1,1.0,1.0,0.66835,0.56375,0.0,0.0,0.0
2016-01-14 02:00:00,0.7803166666666665,48.95,0.54,2.27,-1.84883,1,1.0,2.0,0.6217333333333332,0.6132333333333332,0.0,0.0,0.0
2016-01-14 03:00:00,0.6251666666666666,48.17,0.24,1.56,-1.70118,1,1.0,3.0,0.7803166666666665,0.5518166666666666,0.0,0.0,0.0
2016-01-14 04:00:00,0.5304833333333332,47.82,0.51,1.49,-1.70128,1,1.0,4.0,0.6251666666666666,0.6130333333333332,0.0,0.0,0.0
2016-01-14 05:00:00,0.4923,47.84,0.31,1.18,-1.70138,1,1.0,5.0,0.5304833333333332,0.4923833333333332,0.0,0.0,0.0
