localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,0.3311166666666666,50.62,0.17,2.71,-2.7223,1,1.0,0.0,0.4592833333333333,0.5271333333333332,0.0,0.0,0.0
2016-01-08 01:00:00,0.3516333333333333,49.06,0.15,2.29,-1.88293,1,1.0,1.0,0.3311166666666666,0.46315,0.0,0.0,0.0
2016-01-08 02:00:00,0.38235,47.83,0.13,3.21,-2.06407,1,1.0,2.0,0.3516333333333333,0.49700000000000005,0.0,0.0,0.0
2016-01-08 03:00:00,0.37335,46.86,0.08,2.22,-2.11499,1,1.0,3.0,0.38235,0.4983166666666666,0.0,0.0,0.0
2016-01-08 04:00:00,0.3305333333333333,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.37335,0.4453833333333333,0.0,0.0,0.0
2016-01-08 05:00:00,0.4103333333333333,46.02,0.13,2.18,-1.84323,1,1.0,5.0,0.3305333333333333,0.5112166666666667,0.0,0.0,0.0
2016-01-08 06:00:00,0.7373,45.42,0.21,2.74,-2.04171,1,1.0,6.0,0.4103333333333333,0.4959666666666666,0.0,0.0,0.0
2016-01-08 07:00:00,0.7848666666666666,45.25,0.29,2.52,-1.87128,1,1.0,7.0,0.7373,0.4593166666666666,0.0,0.0,0.0
2016-01-08 08:00:00,2.776483333333333,46.18,0.2,1.07,44.695,1,1.0,8.0,0.7848666666666666,0.43536666666666657,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,3.4520666666666666,48.91,0.2,1.04,200.065,1,1.0,9.0,2.776483333333333,0.2539833333333333,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,0.6017666666666666,51.99,0.83,1.02,417.158,1,1.0,10.0,3.4520666666666666,0.21938333333333326,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,0.4128,55.57,0.87,2.1,718.319,1,1.0,11.0,0.6017666666666666,0.35805,4.391813800681518,3.210992758502223,0.3213061855728509
2016-01-08 12:00:00,0.3089666666666666,60.05,0.4,4.03,477.962,1,1.0,12.0,0.4128,0.3069833333333333,2.43365992137409,4.391813800681518,0.23457517267784486
2016-01-08 13:00:00,0.3409166666666666,61.63,0.4,3.96,460.8130000000001,1,1.0,13.0,0.3089666666666666,0.3008666666666666,2.2271076143159423,2.43365992137409,0.2649890320074589
2016-01-08 14:00:00,0.22466666666666665,62.8,0.37,3.02,317.875,1,1.0,14.0,0.3409166666666666,0.22811666666666666,1.272065173751013,2.2271076143159423,0.28555578469387977
2016-01-08 15:00:00,1.5976,63.67,0.2,2.97,183.556,1,1.0,15.0,0.22466666666666665,0.2276,0.603929709562198,1.272065173751013,0.8129302061717937
2016-01-08 16:00:00,1.2203333333333333,63.98,0.26,2.35,173.593,1,1.0,16.0,1.5976,0.4655,0.8059084064129786,0.603929709562198,0.015444166396585
2016-01-08 17:00:00,1.09565,63.02,0.28,1.71,76.5486,1,1.0,17.0,1.2203333333333333,0.5967666666666666,0.5356902322862644,0.8059084064129786,0.0
2016-01-08 18:00:00,1.2686833333333332,60.52,0.24,0.48,-0.985291,1,1.0,18.0,1.09565,0.5032166666666666,0.0,0.5356902322862644,0.0
2016-01-08 19:00:00,2.162733333333333,58.16,0.16,0.26,-3.35366,1,1.0,19.0,1.2686833333333332,0.4842833333333332,0.0,0.0,0.0
2016-01-08 20:00:00,2.2419,55.61,0.11,0.82,-2.92939,1,1.0,20.0,2.162733333333333,0.5685833333333332,0.0,0.0,0.0
2016-01-08 21:00:00,1.44515,55.71,0.36,2.13,-2.94151,1,1.0,21.0,2.2419,0.4823833333333332,0.0,0.0,0.0
2016-01-08 22:00:00,0.8969333333333331,55.53,0.5,2.62,-2.72099,1,1.0,22.0,1.44515,0.4264,0.0,0.0,0.0
