localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,0.2945166666666666,50.62,0.17,2.71,-2.7223,1,1.0,0.0,0.10283333333333332,0.12036666666666665,0.0,0.0,0.0
2016-01-08 01:00:00,0.11146666666666663,49.06,0.15,2.29,-1.88293,1,1.0,1.0,0.2945166666666666,0.1194833333333333,0.0,0.0,0.0
2016-01-08 02:00:00,0.09808333333333333,47.83,0.13,3.21,-2.06407,1,1.0,2.0,0.11146666666666663,0.1436,0.0,0.0,0.0
2016-01-08 03:00:00,0.1107,46.86,0.08,2.22,-2.11499,1,1.0,3.0,0.09808333333333333,0.2959833333333333,0.0,0.0,0.0
2016-01-08 04:00:00,0.10998333333333332,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.1107,0.1185833333333333,0.0,0.0,0.0
2016-01-08 05:00:00,0.3779,46.02,0.13,2.18,-1.84323,1,1.0,5.0,0.10998333333333332,1.1509166666666668,0.0,0.0,0.0
2016-01-08 06:00:00,0.10226666666666663,45.42,0.21,2.74,-2.04171,1,1.0,6.0,0.3779,1.4593333333333331,0.0,0.0,0.0
2016-01-08 07:00:00,3.1941333333333333,45.25,0.29,2.52,-1.87128,1,1.0,7.0,0.10226666666666663,4.275783333333333,0.0,0.0,0.0
2016-01-08 08:00:00,0.5605666666666665,46.18,0.2,1.07,44.695,1,1.0,8.0,3.1941333333333333,4.8379666666666665,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,1.314,48.91,0.2,1.04,200.065,1,1.0,9.0,0.5605666666666665,3.78365,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,0.2947333333333333,51.99,0.83,1.02,417.158,1,1.0,10.0,1.314,1.69525,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,0.20415,55.57,0.87,2.1,718.319,1,1.0,11.0,0.2947333333333333,0.1212333333333333,4.391813800681518,3.210992758502223,0.3213061855728509
2016-01-08 12:00:00,0.7543833333333331,60.05,0.4,4.03,477.962,1,1.0,12.0,0.20415,0.3306333333333333,2.43365992137409,4.391813800681518,0.23457517267784486
2016-01-08 13:00:00,0.9986333333333332,61.63,0.4,3.96,460.8130000000001,1,1.0,13.0,0.7543833333333331,0.11776666666666664,2.2271076143159423,2.43365992137409,0.2649890320074589
2016-01-08 14:00:00,0.5189666666666666,62.8,0.37,3.02,317.875,1,1.0,14.0,0.9986333333333332,0.2775666666666666,1.272065173751013,2.2271076143159423,0.28555578469387977
2016-01-08 15:00:00,0.12655,63.67,0.2,2.97,183.556,1,1.0,15.0,0.5189666666666666,0.13565,0.603929709562198,1.272065173751013,0.8129302061717937
2016-01-08 16:00:00,0.4191,63.98,0.26,2.35,173.593,1,1.0,16.0,0.12655,0.1329333333333333,0.8059084064129786,0.603929709562198,0.015444166396585
2016-01-08 17:00:00,0.2376666666666666,63.02,0.28,1.71,76.5486,1,1.0,17.0,0.4191,2.9211,0.5356902322862644,0.8059084064129786,0.0
2016-01-08 18:00:00,0.19403333333333328,60.52,0.24,0.48,-0.985291,1,1.0,18.0,0.2376666666666666,3.8029166666666665,0.0,0.5356902322862644,0.0
2016-01-08 19:00:00,0.29275,58.16,0.16,0.26,-3.35366,1,1.0,19.0,0.19403333333333328,0.5639833333333332,0.0,0.0,0.0
