localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,4.55925,50.62,0.17,2.71,-2.7223,1,1.0,0.0,3.117916666666667,0.6379333333333332,0.0,0.0,0.0
2016-01-08 01:00:00,2.632366666666667,49.06,0.15,2.29,-1.88293,1,1.0,1.0,4.55925,1.0956666666666668,0.0,0.0,0.0
2016-01-08 02:00:00,2.557533333333333,47.83,0.13,3.21,-2.06407,1,1.0,2.0,2.632366666666667,2.23625,0.0,0.0,0.0
2016-01-08 03:00:00,0.37355,46.86,0.08,2.22,-2.11499,1,1.0,3.0,2.557533333333333,2.9070666666666667,0.0,0.0,0.0
2016-01-08 04:00:00,0.3696,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.37355,3.00915,0.0,0.0,0.0
2016-01-08 05:00:00,0.3468833333333333,46.02,0.13,2.18,-1.84323,1,1.0,5.0,0.3696,2.138383333333333,0.0,0.0,0.0
2016-01-08 06:00:00,0.9419666666666664,45.42,0.21,2.74,-2.04171,1,1.0,6.0,0.3468833333333333,2.2262,0.0,0.0,0.0
2016-01-08 07:00:00,0.4656333333333332,45.25,0.29,2.52,-1.87128,1,1.0,7.0,0.9419666666666664,2.07785,0.0,0.0,0.0
2016-01-08 08:00:00,0.7633666666666666,46.18,0.2,1.07,44.695,1,1.0,8.0,0.4656333333333332,2.1793666666666667,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,1.0455166666666669,48.91,0.2,1.04,200.065,1,1.0,9.0,0.7633666666666666,1.9870333333333328,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,1.9096666666666668,51.99,0.83,1.02,417.158,1,1.0,10.0,1.0455166666666669,2.9892833333333333,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,1.5900166666666669,55.57,0.87,2.1,718.319,1,1.0,11.0,1.9096666666666668,2.4494,4.391813800681518,3.210992758502223,0.3213061855728509
2016-01-08 12:00:00,5.68,60.05,0.4,4.03,477.962,1,1.0,12.0,1.5900166666666669,0.5824166666666666,2.43365992137409,4.391813800681518,0.23457517267784486
