localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,0.39381666666666654,50.62,0.17,2.71,-2.7223,1,1.0,0.0,0.4092333333333333,0.5072666666666666,0.0,0.0,0.0
2016-01-08 01:00:00,0.49905,49.06,0.15,2.29,-1.88293,1,1.0,1.0,0.39381666666666654,0.49735,0.0,0.0,0.0
2016-01-08 02:00:00,0.44015,47.83,0.13,3.21,-2.06407,1,1.0,2.0,0.49905,0.49365,0.0,0.0,0.0
2016-01-08 03:00:00,0.4774666666666666,46.86,0.08,2.22,-2.11499,1,1.0,3.0,0.44015,0.58745,0.0,0.0,0.0
2016-01-08 04:00:00,0.4791,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.4774666666666666,0.5390666666666666,0.0,0.0,0.0
2016-01-08 05:00:00,0.6351333333333332,46.02,0.13,2.18,-1.84323,1,1.0,5.0,0.4791,0.5698833333333332,0.0,0.0,0.0
2016-01-08 06:00:00,1.0385,45.42,0.21,2.74,-2.04171,1,1.0,6.0,0.6351333333333332,0.5108166666666666,0.0,0.0,0.0
2016-01-08 07:00:00,1.15845,45.25,0.29,2.52,-1.87128,1,1.0,7.0,1.0385,0.7964333333333331,0.0,0.0,0.0
2016-01-08 08:00:00,0.7970333333333331,46.18,0.2,1.07,44.695,1,1.0,8.0,1.15845,0.9108833333333332,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,0.6418833333333333,48.91,0.2,1.04,200.065,1,1.0,9.0,0.7970333333333331,0.9033666666666668,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,0.7177333333333332,51.99,0.83,1.02,417.158,1,1.0,10.0,0.6418833333333333,1.78805,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,0.7739,55.57,0.87,2.1,718.319,1,1.0,11.0,0.7177333333333332,1.3101,4.391813800681518,3.210992758502223,0.3213061855728509
2016-01-08 12:00:00,0.7082166666666666,60.05,0.4,4.03,477.962,1,1.0,12.0,0.7739,1.2516333333333332,2.43365992137409,4.391813800681518,0.23457517267784486
2016-01-08 13:00:00,1.3546166666666668,61.63,0.4,3.96,460.8130000000001,1,1.0,13.0,0.7082166666666666,1.1663333333333332,2.2271076143159423,2.43365992137409,0.2649890320074589
2016-01-08 14:00:00,1.2913333333333332,62.8,0.37,3.02,317.875,1,1.0,14.0,1.3546166666666668,0.9687833333333332,1.272065173751013,2.2271076143159423,0.28555578469387977
2016-01-08 15:00:00,0.5911,63.67,0.2,2.97,183.556,1,1.0,15.0,1.2913333333333332,1.1174,0.603929709562198,1.272065173751013,0.8129302061717937
2016-01-08 16:00:00,0.5655666666666666,63.98,0.26,2.35,173.593,1,1.0,16.0,0.5911,1.0834166666666667,0.8059084064129786,0.603929709562198,0.015444166396585
2016-01-08 17:00:00,0.45405,63.02,0.28,1.71,76.5486,1,1.0,17.0,0.5655666666666666,1.2962166666666668,0.5356902322862644,0.8059084064129786,0.0
2016-01-08 18:00:00,0.5362333333333332,60.52,0.24,0.48,-0.985291,1,1.0,18.0,0.45405,1.3028,0.0,0.5356902322862644,0.0
2016-01-08 19:00:00,0.53995,58.16,0.16,0.26,-3.35366,1,1.0,19.0,0.5362333333333332,1.1997,0.0,0.0,0.0
2016-01-08 20:00:00,0.5517166666666666,55.61,0.11,0.82,-2.92939,1,1.0,20.0,0.53995,1.53615,0.0,0.0,0.0
2016-01-08 21:00:00,0.5226333333333332,55.71,0.36,2.13,-2.94151,1,1.0,21.0,0.5517166666666666,1.65635,0.0,0.0,0.0
2016-01-08 22:00:00,0.6175833333333332,55.53,0.5,2.62,-2.72099,1,1.0,22.0,0.5226333333333332,0.7650333333333331,0.0,0.0,0.0
2016-01-08 23:00:00,0.48185,55.39,0.35,5.08,-2.72138,1,1.0,23.0,0.6175833333333332,0.6646166666666666,0.0,0.0,0.0
2016-01-09 00:00:00,0.4367166666666665,54.77,0.65,5.57,-2.72138,0,1.0,0.0,0.48185,0.6333333333333332,0.0,0.0,0.0
2016-01-09 01:00:00,0.4395333333333333,54.17,0.4,4.35,-1.70653,0,1.0,1.0,0.4367166666666665,0.6186333333333331,0.0,0.0,0.0
2016-01-09 02:00:00,0.4774833333333332,52.12,0.2,4.93,-2.72138,0,1.0,2.0,0.4395333333333333,0.63245,0.0,0.0,0.0
2016-01-09 03:00:00,0.4515,50.85,0.03,4.69,-2.78983,0,1.0,3.0,0.4774833333333332,0.6255166666666666,0.0,0.0,0.0
2016-01-09 04:00:00,0.4846833333333332,49.08,0.02,4.8,-2.7223,0,1.0,4.0,0.4515,0.65545,0.0,0.0,0.0
2016-01-09 05:00:00,0.4862,47.68,0.02,5.45,-3.05721,0,1.0,5.0,0.4846833333333332,0.73875,0.0,0.0,0.0
2016-01-09 06:00:00,0.6784333333333332,46.28,0.03,5.81,-3.32412,0,1.0,6.0,0.4862,0.7127166666666666,0.0,0.0,0.0
2016-01-09 07:00:00,0.9144833333333332,44.94,0.09,7.16,-3.04661,0,1.0,7.0,0.6784333333333332,0.6149,0.0,0.0,0.0
2016-01-09 08:00:00,0.6756333333333332,44.18,0.17,8.08,96.5951,0,1.0,8.0,0.9144833333333332,1.0475333333333332,1.1149837388216242,0.0,0.0
2016-01-09 09:00:00,2.680016666666667,45.02,0.48,9.01,307.435,0,1.0,9.0,0.6756333333333332,1.0654,2.6866078767903105,1.1149837388216242,0.0
2016-01-09 10:00:00,0.5086,47.18,0.25,9.7,495.721,0,1.0,10.0,2.680016666666667,1.1478,3.688552863481012,2.6866078767903105,0.0
2016-01-09 11:00:00,0.47125,49.56,0.19,10.04,646.1469999999998,0,1.0,11.0,0.5086,1.13575,4.331439655127588,3.688552863481012,0.08768311704290457
2016-01-09 12:00:00,0.7831333333333331,50.73,0.26,10.12,730.58,0,1.0,12.0,0.47125,1.0196166666666668,4.621419538336382,4.331439655127588,0.1468606909177954
2016-01-09 13:00:00,0.86825,51.4,0.31,9.99,735.3660000000001,0,1.0,13.0,0.7831333333333331,0.9253666666666664,4.6298413964396286,4.621419538336382,0.16665068867923494
2016-01-09 14:00:00,0.5309666666666666,50.78,0.36,10.29,698.692,0,1.0,14.0,0.86825,0.9023666666666668,4.489915690316047,4.6298413964396286,0.06792197461444359
2016-01-09 15:00:00,0.5718333333333332,49.14,0.24,10.53,501.337,0,1.0,15.0,0.5309666666666666,0.8397166666666666,3.7304747033771624,4.489915690316047,0.10652413480383144
2016-01-09 16:00:00,1.6148166666666668,47.24,0.26,9.38,379.6880000000001,0,1.0,16.0,0.5718333333333332,0.9271833333333332,3.0462222849115537,3.7304747033771624,0.0
2016-01-09 17:00:00,1.2318666666666669,45.22,0.42,10.16,183.617,0,1.0,17.0,1.6148166666666668,0.84065,1.6905175788227031,3.0462222849115537,0.02100564558669552
2016-01-09 18:00:00,1.2010166666666668,43.3,0.44,9.6,-0.974575,0,1.0,18.0,1.2318666666666669,1.1433833333333332,0.0,1.6905175788227031,0.0
2016-01-09 19:00:00,1.546433333333333,42.62,0.61,9.41,-3.3161,0,1.0,19.0,1.2010166666666668,1.2835333333333332,0.0,0.0,0.0
2016-01-09 20:00:00,0.9631666666666664,41.7,0.6,8.97,-3.2886300000000004,0,1.0,20.0,1.546433333333333,1.2637833333333333,0.0,0.0,0.0
2016-01-09 21:00:00,0.9923833333333332,40.98,0.59,7.61,-2.98318,0,1.0,21.0,0.9631666666666664,0.9594666666666664,0.0,0.0,0.0
2016-01-09 22:00:00,0.871,39.94,0.27,7.2,-2.72308,0,1.0,22.0,0.9923833333333332,0.41881666666666656,0.0,0.0,0.0
2016-01-09 23:00:00,0.5782833333333331,38.78,0.18,5.96,-3.06363,0,1.0,23.0,0.871,0.516,0.0,0.0,0.0
2016-01-10 00:00:00,0.6906666666666667,37.53,0.26,5.99,-2.75245,0,1.0,0.0,0.5782833333333331,0.5072333333333332,0.0,0.0,0.0
2016-01-10 01:00:00,0.6152,36.74,0.26,6.21,-2.88895,0,1.0,1.0,0.6906666666666667,0.5177666666666666,0.0,0.0,0.0
2016-01-10 02:00:00,0.5188,35.7,0.25,5.58,-2.72503,0,1.0,2.0,0.6152,0.58235,0.0,0.0,0.0
2016-01-10 03:00:00,0.5735833333333332,34.87,0.24,5.57,-2.72534,0,1.0,3.0,0.5188,0.5288,0.0,0.0,0.0
2016-01-10 04:00:00,0.5698166666666666,33.93,0.24,5.51,-2.72593,0,1.0,4.0,0.5735833333333332,0.5636833333333332,0.0,0.0,0.0
2016-01-10 05:00:00,0.8396,33.09,0.25,5.45,-2.64081,0,1.0,5.0,0.5698166666666666,0.52455,0.0,0.0,0.0
2016-01-10 06:00:00,0.6355833333333332,32.81,0.25,5.51,-2.78848,0,1.0,6.0,0.8396,0.5168166666666666,0.0,0.0,0.0
2016-01-10 07:00:00,0.7749833333333331,32.85,0.25,5.15,-2.7263900000000003,0,1.0,7.0,0.6355833333333332,0.8802,0.0,0.0,0.0
2016-01-10 08:00:00,0.8429,33.45,0.25,4.69,98.3846,0,1.0,8.0,0.7749833333333331,0.7119,1.1492671794113385,0.0,0.03753145643346103
2016-01-10 09:00:00,0.76785,36.4,0.25,6.72,305.726,0,1.0,9.0,0.8429,0.9059833333333333,2.73247559602085,1.1492671794113385,0.3797542679023733
2016-01-10 10:00:00,0.6021,39.31,0.25,6.98,493.286,0,1.0,10.0,0.76785,0.8742166666666666,3.747618555923737,2.73247559602085,1.0323411885604146
2016-01-10 11:00:00,0.5918333333333332,41.66,0.25,6.0,642.173,0,1.0,11.0,0.6021,0.6475,4.402553806425389,3.747618555923737,2.024158865059833
2016-01-10 12:00:00,0.5363833333333332,44.51,0.22,4.82,726.3,0,1.0,12.0,0.5918333333333332,0.8437666666666666,4.679983575575943,4.402553806425389,1.1694255421262594
2016-01-10 13:00:00,0.56905,46.3,0.22,4.42,740.045,0,1.0,13.0,0.5363833333333332,0.7324,4.700526082244952,4.679983575575943,0.6104297826537477
2016-01-10 14:00:00,0.5339666666666666,47.64,0.22,4.35,679.498,0,1.0,14.0,0.56905,0.5506333333333332,4.473811282008401,4.700526082244952,0.4216841201428012
2016-01-10 15:00:00,0.45945,48.42,0.28,3.77,551.374,0,1.0,15.0,0.5339666666666666,0.5252166666666666,3.917085754332695,4.473811282008401,1.0345893004729707
2016-01-10 16:00:00,0.6361666666666665,48.35,0.4,3.13,375.13,0,1.0,16.0,0.45945,0.75855,3.020753543196497,3.917085754332695,0.7495107004397291
2016-01-10 17:00:00,0.9473333333333332,46.81,0.55,3.71,169.041,0,1.0,17.0,0.6361666666666665,1.6515666666666668,1.6753075936676474,3.020753543196497,0.10855765139430326
2016-01-10 18:00:00,0.9103666666666664,44.17,0.69,3.79,1.83744,0,1.0,18.0,0.9473333333333332,0.9897833333333332,0.0,1.6753075936676474,0.0
2016-01-10 19:00:00,0.7712333333333331,42.14,0.67,3.77,-2.72317,0,1.0,19.0,0.9103666666666664,1.64455,0.0,0.0,0.0
2016-01-10 20:00:00,0.9968,41.25,0.63,2.91,-2.72414,0,1.0,20.0,0.7712333333333331,1.12125,0.0,0.0,0.0
2016-01-10 21:00:00,0.8417166666666666,40.2,0.69,2.52,-2.72474,0,1.0,21.0,0.9968,0.8715666666666666,0.0,0.0,0.0
2016-01-10 22:00:00,0.4900166666666666,39.36,0.61,3.24,-2.7251,0,1.0,22.0,0.8417166666666666,0.4079333333333333,0.0,0.0,0.0
2016-01-10 23:00:00,0.5935666666666666,38.54,0.66,3.45,-2.72553,0,1.0,23.0,0.4900166666666666,0.32895,0.0,0.0,0.0
2016-01-11 00:00:00,0.5890833333333332,38.75,0.61,2.61,-2.38512,1,1.0,0.0,0.5935666666666666,0.4777833333333332,0.0,0.0,0.0
2016-01-11 01:00:00,0.5997666666666666,36.82,0.38,2.14,-1.90233,1,1.0,1.0,0.5890833333333332,0.43361666666666654,0.0,0.0,0.0
2016-01-11 02:00:00,0.64595,35.56,0.3,1.61,-1.87381,1,1.0,2.0,0.5997666666666666,0.4862,0.0,0.0,0.0
2016-01-11 03:00:00,0.6017166666666666,34.32,0.23,1.67,-1.6977400000000002,1,1.0,3.0,0.64595,0.49125,0.0,0.0,0.0
2016-01-11 04:00:00,0.65675,34.25,0.22,1.99,-1.70318,1,1.0,4.0,0.6017166666666666,0.59205,0.0,0.0,0.0
2016-01-11 05:00:00,0.6249,33.86,0.2,1.2,-1.70317,1,1.0,5.0,0.65675,0.6184166666666666,0.0,0.0,0.0
2016-01-11 06:00:00,0.6212333333333332,33.07,0.2,1.18,-1.70317,1,1.0,6.0,0.6249,0.5293833333333332,0.0,0.0,0.0
2016-01-11 07:00:00,0.66615,34.02,0.22,0.85,-1.70297,1,1.0,7.0,0.6212333333333332,0.8098,0.0,0.0,0.0
2016-01-11 08:00:00,1.3951333333333331,35.4,0.24,0.76,7.45873,1,1.0,8.0,0.66615,1.0296666666666667,0.0,0.0,0.4281803684899524
2016-01-11 09:00:00,0.66245,38.65,0.24,1.44,38.0793,1,1.0,9.0,1.3951333333333331,0.9761666666666664,0.08037086031484225,0.0,0.8331037483257662
2016-01-11 10:00:00,0.5282333333333332,42.28,0.21,1.21,58.976000000000006,1,1.0,10.0,0.66245,1.0376666666666667,0.14879505032757873,0.08037086031484225,1.0666010617156367
2016-01-11 11:00:00,0.7586666666666666,45.77,0.33,1.19,100.476,1,1.0,11.0,0.5282333333333332,0.6901833333333331,0.28974185240527506,0.14879505032757873,3.3357898528307146
2016-01-11 12:00:00,0.6293333333333332,48.99,0.29,1.23,96.0593,1,1.0,12.0,0.7586666666666666,0.8220166666666666,0.2689741644221765,0.28974185240527506,4.4690815358814975
2016-01-11 13:00:00,0.5160333333333332,51.35,0.27,1.51,205.842,1,1.0,13.0,0.6293333333333332,0.96805,0.6733880224251773,0.2689741644221765,4.561341029970514
2016-01-11 14:00:00,0.5323166666666665,52.74,0.27,1.43,133.966,1,1.0,14.0,0.5160333333333332,0.7906166666666666,0.3989587999975816,0.6733880224251773,4.330756643601776
