localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,0.2892166666666666,50.62,0.17,2.71,-2.7223,1,1.0,0.0,0.19243333333333326,0.7319166666666665,0.0,0.0,0.0
2016-01-08 01:00:00,0.2430666666666666,49.06,0.15,2.29,-1.88293,1,1.0,1.0,0.2892166666666666,0.6381333333333332,0.0,0.0,0.0
2016-01-08 02:00:00,0.2844333333333333,47.83,0.13,3.21,-2.06407,1,1.0,2.0,0.2430666666666666,0.6166333333333331,0.0,0.0,0.0
2016-01-08 03:00:00,0.29075,46.86,0.08,2.22,-2.11499,1,1.0,3.0,0.2844333333333333,0.7399,0.0,0.0,0.0
2016-01-08 04:00:00,0.3666166666666666,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.29075,0.6361666666666665,0.0,0.0,0.0
2016-01-08 05:00:00,0.30405,46.02,0.13,2.18,-1.84323,1,1.0,5.0,0.3666166666666666,0.6304,0.0,0.0,0.0
2016-01-08 06:00:00,0.34295,45.42,0.21,2.74,-2.04171,1,1.0,6.0,0.30405,0.6389,0.0,0.0,0.0
2016-01-08 07:00:00,0.37036666666666657,45.25,0.29,2.52,-1.87128,1,1.0,7.0,0.34295,0.78015,0.0,0.0,0.0
2016-01-08 08:00:00,0.4869166666666666,46.18,0.2,1.07,44.695,1,1.0,8.0,0.37036666666666657,0.8303666666666666,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,0.55265,48.91,0.2,1.04,200.065,1,1.0,9.0,0.4869166666666666,0.8320333333333331,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,0.4088333333333333,51.99,0.83,1.02,417.158,1,1.0,10.0,0.55265,0.8608166666666666,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,0.5520833333333331,55.57,0.87,2.1,718.319,1,1.0,11.0,0.4088333333333333,1.0428,4.391813800681518,3.210992758502223,0.3213061855728509
2016-01-08 12:00:00,0.40661666666666657,60.05,0.4,4.03,477.962,1,1.0,12.0,0.5520833333333331,0.8713,2.43365992137409,4.391813800681518,0.23457517267784486
2016-01-08 13:00:00,0.4784,61.63,0.4,3.96,460.8130000000001,1,1.0,13.0,0.40661666666666657,0.85575,2.2271076143159423,2.43365992137409,0.2649890320074589
2016-01-08 14:00:00,0.42131666666666656,62.8,0.37,3.02,317.875,1,1.0,14.0,0.4784,0.86165,1.272065173751013,2.2271076143159423,0.28555578469387977
2016-01-08 15:00:00,0.2791166666666666,63.67,0.2,2.97,183.556,1,1.0,15.0,0.42131666666666656,0.9064,0.603929709562198,1.272065173751013,0.8129302061717937
2016-01-08 16:00:00,0.4262333333333333,63.98,0.26,2.35,173.593,1,1.0,16.0,0.2791166666666666,0.8754666666666666,0.8059084064129786,0.603929709562198,0.015444166396585
2016-01-08 17:00:00,0.38856666666666656,63.02,0.28,1.71,76.5486,1,1.0,17.0,0.4262333333333333,0.93305,0.5356902322862644,0.8059084064129786,0.0
