localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,0.4128,50.62,0.17,2.71,-2.7223,1,1.0,0.0,0.43785,2.531233333333333,0.0,0.0,0.0
2016-01-08 01:00:00,0.6987333333333332,49.06,0.15,2.29,-1.88293,1,1.0,1.0,0.4128,2.80145,0.0,0.0,0.0
2016-01-08 02:00:00,0.72705,47.83,0.13,3.21,-2.06407,1,1.0,2.0,0.6987333333333332,2.37355,0.0,0.0,0.0
2016-01-08 03:00:00,0.9216,46.86,0.08,2.22,-2.11499,1,1.0,3.0,0.72705,2.680283333333333,0.0,0.0,0.0
2016-01-08 04:00:00,1.2758,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.9216,2.46595,0.0,0.0,0.0
2016-01-08 05:00:00,1.2457166666666668,46.02,0.13,2.18,-1.84323,1,1.0,5.0,1.2758,2.84095,0.0,0.0,0.0
2016-01-08 06:00:00,1.4967166666666667,45.42,0.21,2.74,-2.04171,1,1.0,6.0,1.2457166666666668,3.1529166666666666,0.0,0.0,0.0
2016-01-08 07:00:00,2.5178,45.25,0.29,2.52,-1.87128,1,1.0,7.0,1.4967166666666667,3.1008166666666668,0.0,0.0,0.0
2016-01-08 08:00:00,2.1756,46.18,0.2,1.07,44.695,1,1.0,8.0,2.5178,3.18905,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,3.7736333333333327,48.91,0.2,1.04,200.065,1,1.0,9.0,2.1756,3.50985,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,3.7529,51.99,0.83,1.02,417.158,1,1.0,10.0,3.7736333333333327,6.067133333333333,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,1.5428333333333333,55.57,0.87,2.1,718.319,1,1.0,11.0,3.7529,7.387583333333333,4.391813800681518,3.210992758502223,0.3213061855728509
