Hour,Best_Action,Best_Bill
0,0.0,0.013416
1,0.7988495887360276,0.08805005660117513
2,0.0,0.11167918160117513
3,0.0,0.14163118160117513
4,0.0,0.18309468160117515
5,1.3498936266846182,0.311323559002342
6,1.2243936266846185,0.43955243640350883
7,0.0,0.6058161627192983
8,0.0,0.7067336407447864
9,-1.3712436666666687,0.5092939760199405
10,-1.87645,-0.13290457568050407
11,-0.7714166666666666,-1.0112673358168078
12,-0.6275,-1.4979993200916257
13,-0.6381583333333323,-1.943420842954814
14,-0.7915833333333334,-2.197833877705017
15,1.8872233362468163,-2.0123951934633295
16,1.4954436997642637,-1.826956509221642
17,-1.066175,-1.9340945556788949
18,-1.98425,-1.9340945556788949
19,0.0,-1.8228265578718774
20,0.0026947368421052637,-1.7828464833104738
21,0.0,-1.6737277333104739
22,0.0,-1.640948233310474
23,0.0,-1.6239751083104739
24,1.1184466557017543,-1.5234642006898598
25,1.0343799890350875,-1.4229532930692457
26,1.0599216557017543,-1.3224423854486316
27,1.0235966557017542,-1.2219314778280175
28,0.9580966557017543,-1.1214205702074034
29,0.8230133223684208,-1.0209096625867893
30,0.47865498903508774,-0.9203987549661753
31,0.2461216557017543,-0.8198878473455613
32,-0.9780500000000002,-1.0428845951098862
33,-0.8251259999999994,-1.4150547038012815
34,2.0000000000000004,-1.3507910149275473
35,-1.3684166666666666,-2.217078945953065
36,0.0,-2.9450328536203414
37,-0.6105166666666664,-3.871001132908267
38,-0.7485166666666667,-4.768984270971477
39,-0.9842749999999998,-5.515079211646909
40,-1.1780999999999993,-6.12432366862922
41,-1.1859190000000033,-6.383267651060428
42,0.1918633223684212,-6.282756743439814
43,0.09745487999343905,-6.218569467906907
44,0.0,-6.1469470512402395
45,0.0,-6.07407555124024
46,0.0,-5.974868217906907
47,-0.25746167763157896,-5.8743573102862925
48,0.7920310834155248,-5.711200414864283
49,0.6792310834155247,-5.548043519442274
50,0.9793727500821913,-5.384886624020265
51,0.5556227500821916,-5.221729728598255
52,0.8476477500821914,-5.058572833176246
53,0.5501060834155248,-4.895415937754237
54,0.7493060834155248,-4.7322590423322275
55,0.03135608341552501,-4.569102146910218
56,1.558231596160197,-4.405945251488209
57,-1.8037840002797685,-4.728637170727556
58,1.9999999996903366,-4.607691793611326
59,-1.9705769997205296,-5.472389621507176
60,0.0,-6.108839669955698
61,-1.2166000000000001,-7.048944886404688
62,-1.5699166666666668,-7.943707142806368
63,-1.3192583333333334,-8.727124293672908
64,0.0,-9.123101668978874
65,0.0047157894736842105,-9.107512511251482
66,0.0,-8.997623511251481
67,0.0,-8.946750177918148
68,0.0,-8.887289802918147
69,0.0,-8.817135302918148
70,0.0,-8.727100552918149
71,0.0,-8.640208011251483
72,0.0,-8.524861805111131
73,1.8429643138392748,-8.312609874711578
74,1.3583976471726085,-8.100357944312025
75,0.465544937625357,-7.978571565033043
76,1.5783976471726082,-7.76631963463349
77,1.4949059805059415,-7.554067704233937
78,0.0,-7.437651706426919
79,-1.999999999999989,-7.409408106426918
80,-0.07756800000001224,-7.119229382426919
81,-2.0,-6.961868335988479
82,-2.0,-6.888529582631719
83,1.86630616624455,-6.581580637130827
84,1.9225551449281182,-6.274631691629935
85,-1.384275,-6.40930929611497
86,-1.0245583333333328,-6.489101056114486
87,-0.8810166666666666,-6.569401405056123
88,2.0,-6.278501336881009
89,-1.0488,-6.279041344710073
90,-0.8809333333333333,-6.279041344710073
91,0.0033684210526315787,-6.236479772341652
92,0.0,-6.165698564008319
93,0.0,-6.100717522341652
94,0.0,-6.019772480674986
95,0.0,-5.9293656056749855
96,1.0252154135338345,-5.763917937128619
97,0.9655404135338345,-5.598470268582253
98,0.9537570802005014,-5.433022600035887
99,0.9558154135338345,-5.267574931489521
100,1.0965320802005012,-5.102127262943155
101,0.693173746867168,-4.9366795943967885
102,1.0515237468671679,-4.771231925850422
103,0.0,-4.548872425850423
104,0.0,-4.284660958368367
105,-0.4590500089843459,-4.004391592144033
106,0.0,-3.6971854727725484
107,-1.620575,-4.143344908129538
108,-0.847425,-4.448267968943312
109,-0.88255,-4.782656080491443
110,-1.6052166666666665,-5.499593212874172
111,-0.6108666666666664,-6.065623540244059
112,1.6088136756982576,-5.826360758038545
113,-1.498975,-6.02250925890663
114,0.0,-5.90652635890663
115,0.003368421052631579,-5.821325869871543
116,0.0,-5.7217431615382095
117,0.0,-5.6663008698715425
118,0.0,-5.6405348698715425
