Hour,Best_Action,Best_Bill
0,-0.65275,0.0
1,-0.42021668,0.0
2,-0.4879,0.0
3,-0.4422723,0.0008121330756694078
4,-0.47481218,0.003962759859859943
5,-0.20896965,0.031639561988413334
6,-1.0834,0.031639561988413334
7,-0.56948555,0.09963466320186853
8,-0.13737978,0.09940691148221958
9,0.4526018,0.0796621297049569
10,-0.44406667,-0.04877757983922493
11,-0.28943452,-0.2175195063900901
12,0.028762711,-0.2980287294340087
13,0.055529904,-0.3678558390092803
14,-0.35975,-0.41873844298243057
15,-0.41751668,-0.44289562808990013
16,-0.43891665,-0.475131962026353
17,-0.3981394,-0.4879738162708236
18,-0.06430925,-0.408574834043975
19,0.0,-0.3655307512235595
20,0.5836649,-0.28365578460216057
21,-0.55384165,-0.27133449404209387
22,0.0,-0.22207424654334318
23,0.0,-0.15564966811507475
24,-0.51058334,-0.15564966811507475
25,-0.44761667,-0.15564966811507475
26,-0.38065994,-0.1485111471702112
27,0.04816468,-0.11725927707448136
28,-0.0153151,-0.08415901106491219
29,-0.77571666,-0.08415901106491219
30,-0.47506666,-0.07429851037159096
31,-1.1232333,-0.07429851037159096
32,-1.0037833,-0.11889786463871133
33,-0.43034872,-0.20174278509512078
34,0.34580043,-0.29417354804172646
35,0.16520998,-0.4220340792526258
36,0.4310883,-0.5363533143390669
37,-0.49380207,-0.6883137170661939
38,0.20948373,-0.8129463363875402
39,-0.83203334,-0.9621653277863516
40,-0.514612,-1.0648366902460111
41,-0.50754166,-1.1149450559605611
42,0.3736444,-0.9918213431228651
43,-0.3543222,-0.922287957786466
44,0.20181571,-0.8410347719182028
45,1.0373292,-0.6821555514325155
46,0.79833895,-0.5614902694214834
47,-0.39693293,-0.5198479947139276
48,-0.5603167,-0.5198479947139276
49,0.028007716,-0.4824887458671583
50,-0.34892344,-0.4672293551702751
51,-0.6178,-0.4672293551702751
52,-0.18281636,-0.4238136671920074
53,-0.8087,-0.4238136671920074
54,0.11252277,-0.35357644040777814
55,-0.5853943,-0.34200715557381045
56,0.3613382,-0.3315039584849728
57,-0.098929316,-0.4135328242991818
58,0.28712705,-0.5276191467855824
59,0.7442486,-0.6459293598745717
60,-0.4849832,-0.792076685509528
61,1.1353137,-0.8811831856583012
62,0.3964703,-0.9977194974635495
63,-0.7094937,-1.1479746709082974
64,0.5535505,-1.2090281257842435
65,0.29845223,-1.232811673588003
66,-0.41752332,-1.1642501047317637
67,-0.52464116,-1.0782436943118228
68,-1.0568436,-1.0633961996500148
69,-0.84892994,-1.039072980216588
70,-0.72220457,-1.0243171947513474
71,-0.65192777,-1.008346335074748
72,0.28829384,-0.9557790728722466
73,0.010567248,-0.920918454459752
74,0.40335187,-0.8573884191428078
75,-0.53721666,-0.8573884191428078
76,0.390485,-0.767292891672696
77,-0.82988334,-0.767292891672696
78,1.1439047,-0.6007279204641236
79,-1.651956,-0.5249673175130738
80,-1.11425,-0.5249673175130738
81,-0.6603362,-0.4946654504601611
82,0.1496707,-0.4393958664004458
83,-0.018577259,-0.4228755953226937
84,0.30829158,-0.3611363256786717
85,0.27528548,-0.34215639815374743
86,-0.32492125,-0.34740093447908293
87,0.09731374,-0.3062763782654656
88,-0.29647812,-0.26337288417562377
